type	seqid	name	start1	stop	strand	mismatch
primer	OR084262.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OR084261.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OR084260.1	Livsmedelsverket_fw_primer_inner	5043	5061	+	1
primer	OR084259.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OR084258.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OR084257.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OR084256.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OP205582.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OP205580.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OP205579.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OP205578.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OP205577.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OP205566.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OP205541.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OP205527.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ373146.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373145.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373144.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373143.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373141.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373137.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373136.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373135.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373134.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373130.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373128.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373125.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ373119.1	Livsmedelsverket_fw_primer_inner	5054	5072	+	1
primer	PQ442937.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ442936.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ442935.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ507179.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ507178.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ507174.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ507173.1	Livsmedelsverket_fw_primer_inner	5040	5058	+	1
primer	PQ641315.1	Livsmedelsverket_fw_primer_inner	5078	5096	+	1
primer	PQ219041.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ215526.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ215524.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ214837.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ214835.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ214832.1	Livsmedelsverket_fw_primer_inner	5040	5058	+	1
primer	PQ208329.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208328.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208327.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208326.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208323.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208322.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208321.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208320.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208319.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208317.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208316.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ208315.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ207947.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207946.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207945.1	Livsmedelsverket_fw_primer_inner	5061	5079	+	1
primer	PQ207944.1	Livsmedelsverket_fw_primer_inner	5057	5075	+	1
primer	PQ207937.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207934.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ207933.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207928.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207927.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207926.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207925.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ207921.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195952.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195951.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195950.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195949.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195948.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195947.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195946.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195945.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195944.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195943.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195942.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195940.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195939.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195938.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195937.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195936.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195935.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195934.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195933.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195932.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195931.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195930.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195929.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195928.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195927.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195926.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195925.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195924.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195923.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195922.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195921.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195920.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195919.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195917.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195916.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195915.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195914.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195913.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195912.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195911.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195910.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195909.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195908.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195907.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195906.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195903.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195902.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195901.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195900.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195899.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195897.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195896.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195895.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195894.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195892.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195890.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195889.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195888.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195887.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195886.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195885.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195883.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195882.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ195881.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ195879.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ273192.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ273191.1	Livsmedelsverket_fw_primer_inner	5044	5062	+	1
primer	PQ482380.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ482379.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ482378.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PQ475911.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV784280.1	Livsmedelsverket_fw_primer_inner	5055	5073	+	1
primer	PV784278.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	PV750898.1	Livsmedelsverket_fw_primer_inner	5052	5070	+	1
primer	PV750886.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	OR793101.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793100.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793099.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793098.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	OR793097.1	Livsmedelsverket_fw_primer_inner	5036	5054	+	1
primer	OR793094.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793093.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793092.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793091.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793089.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793088.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793087.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793086.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR793084.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	OR793083.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	OR793082.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PX631122.1	Livsmedelsverket_fw_primer_inner	5040	5058	+	1
primer	KY947550.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	KY947549.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	KY947548.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	KY947547.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	KY947546.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	KY865307.1	Livsmedelsverket_fw_primer_inner	5044	5062	+	1
primer	KY865306.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MW009072.1	Livsmedelsverket_fw_primer_inner	5081	5099	+	1
primer	MW009068.1	Livsmedelsverket_fw_primer_inner	5081	5099	+	1
primer	MW284784.1	Livsmedelsverket_fw_primer_inner	5040	5058	+	1
primer	MW284778.1	Livsmedelsverket_fw_primer_inner	5040	5058	+	1
primer	MW284776.1	Livsmedelsverket_fw_primer_inner	5040	5058	+	1
primer	MN588307.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588306.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588305.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588304.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588303.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588302.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588301.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588300.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MN588299.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MT735394.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	LC597132.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	LC597127.1	Livsmedelsverket_fw_primer_inner	5038	5056	+	1
primer	LC597126.1	Livsmedelsverket_fw_primer_inner	5033	5051	+	1
primer	LC597124.1	Livsmedelsverket_fw_primer_inner	5032	5050	+	1
primer	LC597121.1	Livsmedelsverket_fw_primer_inner	5040	5058	+	1
primer	LC597120.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	LC597113.1	Livsmedelsverket_fw_primer_inner	5033	5051	+	1
primer	LC597111.1	Livsmedelsverket_fw_primer_inner	5036	5054	+	1
primer	OL721917.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OL826943.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OL826942.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OL826941.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	OL826940.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MZ478140.1	Livsmedelsverket_fw_primer_inner	5050	5068	+	1
primer	OR069406.1	Livsmedelsverket_fw_primer_inner	5036	5054	+	1
primer	OR069405.1	Livsmedelsverket_fw_primer_inner	5036	5054	+	1
primer	OR065090.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR065073.1	Livsmedelsverket_fw_primer_inner	5078	5096	+	1
primer	OR051927.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR051903.1	Livsmedelsverket_fw_primer_inner	5036	5054	+	1
primer	OR051787.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR069404.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR685283.1	Livsmedelsverket_fw_primer_inner	5051	5069	+	1
primer	OR700746.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR700742.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR700741.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	OR713748.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV174245.1	Livsmedelsverket_fw_primer_inner	5036	5054	+	1
primer	PV174244.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV174243.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV174239.1	Livsmedelsverket_fw_primer_inner	5036	5054	+	1
primer	PV275069.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV275066.1	Livsmedelsverket_fw_primer_inner	5060	5078	+	1
primer	PV275065.1	Livsmedelsverket_fw_primer_inner	5060	5078	+	1
primer	PV275064.1	Livsmedelsverket_fw_primer_inner	5060	5078	+	1
primer	PV275059.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV275057.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV275055.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV275048.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV275041.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PV297973.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196568.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196566.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196565.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196564.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196562.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196561.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196557.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196556.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196551.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196549.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196547.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196546.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196543.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196541.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196539.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196538.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196537.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196536.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196534.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196533.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196532.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196530.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196529.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196528.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196526.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196525.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196523.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196520.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196518.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196517.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196516.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196514.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	PQ196512.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	PQ196508.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MG002634.1	Livsmedelsverket_fw_primer_inner	5041	5059	+	1
primer	MG002632.1	Livsmedelsverket_fw_primer_inner	5041	5059	+	1
primer	MG214988.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK729086.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK756035.1	Livsmedelsverket_fw_primer_inner	5044	5062	+	1
primer	MK756034.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK754447.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK754445.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK754443.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK754442.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK753036.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK753035.1	Livsmedelsverket_fw_primer_inner	5044	5062	+	1
primer	MK753034.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK753033.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK753016.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK753012.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK753010.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK753009.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK753008.1	Livsmedelsverket_fw_primer_inner	5041	5059	+	1
primer	MK753007.1	Livsmedelsverket_fw_primer_inner	5043	5061	+	1
primer	MK752947.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK752946.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK752942.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK752941.1	Livsmedelsverket_fw_primer_inner	5043	5061	+	1
primer	MK752939.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK752937.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK752934.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MH041322.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MH041321.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK764041.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK764039.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK764022.1	Livsmedelsverket_fw_primer_inner	5043	5061	+	1
primer	MK764021.1	Livsmedelsverket_fw_primer_inner	5046	5064	+	1
primer	MK764015.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK764014.1	Livsmedelsverket_fw_primer_inner	5041	5059	+	1
primer	MK764013.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK762746.1	Livsmedelsverket_fw_primer_inner	5045	5063	+	1
primer	MK762745.1	Livsmedelsverket_fw_primer_inner	5042	5060	+	1
primer	MK762637.1	Livsmedelsverket_fw_primer_inner	5044	5062	+	1
