type	seqid	name	start1	stop	strand	mismatch
primer	PQ196565.1	reverse_primer_6	5411	5429	-	1
primer	PQ196564.1	reverse_primer_6	5415	5433	-	1
primer	PQ196557.1	reverse_primer_6	5411	5429	-	1
primer	PQ196556.1	reverse_primer_6	5411	5429	-	1
primer	PQ196551.1	reverse_primer_6	5415	5433	-	1
primer	PQ196549.1	reverse_primer_6	5415	5433	-	1
primer	PQ196547.1	reverse_primer_6	5411	5429	-	1
primer	PQ196546.1	reverse_primer_6	5415	5433	-	1
primer	PQ196543.1	reverse_primer_6	5415	5433	-	1
primer	PQ196541.1	reverse_primer_6	5411	5429	-	1
primer	PQ196539.1	reverse_primer_6	5411	5429	-	1
primer	PQ196538.1	reverse_primer_6	5411	5429	-	1
primer	PQ196537.1	reverse_primer_6	5415	5433	-	1
primer	PQ196536.1	reverse_primer_6	5415	5433	-	1
primer	PQ196534.1	reverse_primer_6	5411	5429	-	1
primer	PQ196533.1	reverse_primer_6	5415	5433	-	1
primer	PQ196532.1	reverse_primer_6	5415	5433	-	1
primer	PQ196530.1	reverse_primer_6	5411	5429	-	1
primer	PQ196526.1	reverse_primer_6	5415	5433	-	1
primer	PQ196525.1	reverse_primer_6	5415	5433	-	1
primer	PQ196523.1	reverse_primer_6	5415	5433	-	1
primer	PQ196512.1	reverse_primer_6	5415	5433	-	1
primer	MK754443.1	reverse_primer_6	5411	5429	-	1
primer	MK753010.1	reverse_primer_6	5411	5429	-	1
primer	MK753009.1	reverse_primer_6	5411	5429	-	1
primer	MK753008.1	reverse_primer_6	5410	5428	-	1
primer	MK752947.1	reverse_primer_6	5411	5429	-	1
primer	MK752946.1	reverse_primer_6	5411	5429	-	1
primer	MK764014.1	reverse_primer_6	5410	5428	-	1
primer	MK762745.1	reverse_primer_6	5411	5429	-	1
primer	MK762560.1	reverse_primer_6	5408	5426	-	1
primer	MT158861.1	reverse_primer_6	5420	5438	-	1
primer	MT158860.1	reverse_primer_6	5420	5438	-	1
primer	MT233268.1	reverse_primer_6	5420	5438	-	1
primer	MZ265142.1	reverse_primer_6	5451	5469	-	1
primer	MZ268407.1	reverse_primer_6	5408	5426	-	1
primer	MZ291632.1	reverse_primer_6	5420	5438	-	1
primer	MZ291623.1	reverse_primer_6	5424	5442	-	1
primer	OP609646.1	reverse_primer_6	5415	5433	-	1
primer	OP609645.1	reverse_primer_6	5415	5433	-	1
primer	OP609644.1	reverse_primer_6	5415	5433	-	1
primer	OP691295.1	reverse_primer_6	5415	5433	-	1
primer	OP691294.1	reverse_primer_6	5415	5433	-	1
primer	PP267298.1	reverse_primer_6	5424	5442	-	1
primer	PP267285.1	reverse_primer_6	5424	5442	-	1
primer	PP267284.1	reverse_primer_6	5424	5442	-	1
primer	PP267279.1	reverse_primer_6	5424	5442	-	1
primer	PV588797.1	reverse_primer_6	5420	5438	-	1
primer	PV588796.1	reverse_primer_6	5420	5438	-	1
primer	PV588658.1	reverse_primer_6	5420	5438	-	1
primer	PV588657.1	reverse_primer_6	5420	5438	-	1
primer	PV588656.1	reverse_primer_6	5420	5438	-	1
primer	PV588655.1	reverse_primer_6	5420	5438	-	1
primer	PV655189.1	reverse_primer_6	5420	5438	-	1
primer	PV765570.1	reverse_primer_6	5420	5438	-	1
primer	PV765568.1	reverse_primer_6	5420	5438	-	1
primer	PV765565.1	reverse_primer_6	5420	5438	-	1
primer	PV902474.1	reverse_primer_6	5420	5438	-	1
primer	PZ059672.1	reverse_primer_6	5424	5442	-	1
primer	PZ059671.1	reverse_primer_6	5424	5442	-	1
primer	PZ059670.1	reverse_primer_6	5424	5442	-	1
primer	PZ059669.1	reverse_primer_6	5424	5442	-	1
primer	PZ059668.1	reverse_primer_6	5424	5442	-	1
primer	PZ059667.1	reverse_primer_6	5424	5442	-	1
primer	HM596590.4	reverse_primer_6	5412	5430	-	1
primer	KY210920.3	reverse_primer_6	5412	5430	-	1
primer	LC369258.1	reverse_primer_6	5367	5385	-	1
primer	LC369257.1	reverse_primer_6	5419	5437	-	1
primer	LC369256.1	reverse_primer_6	5414	5432	-	1
primer	LC369255.1	reverse_primer_6	5414	5432	-	1
primer	LC369254.1	reverse_primer_6	5424	5442	-	1
primer	LC369253.1	reverse_primer_6	5409	5427	-	1
primer	LC369252.1	reverse_primer_6	5409	5427	-	1
primer	LC369251.1	reverse_primer_6	5409	5427	-	1
primer	LC369249.1	reverse_primer_6	5412	5430	-	1
primer	LC369248.1	reverse_primer_6	5410	5428	-	1
primer	LC369247.1	reverse_primer_6	5410	5428	-	1
primer	LC369246.1	reverse_primer_6	5410	5428	-	1
primer	LC369245.1	reverse_primer_6	5419	5437	-	1
primer	LC369244.1	reverse_primer_6	5424	5442	-	1
primer	LC369243.1	reverse_primer_6	5412	5430	-	1
primer	LC369242.1	reverse_primer_6	5419	5437	-	1
primer	LC369241.1	reverse_primer_6	5418	5436	-	1
primer	LC369240.1	reverse_primer_6	5412	5430	-	1
primer	LC369239.1	reverse_primer_6	5410	5428	-	1
primer	LC369238.1	reverse_primer_6	5418	5436	-	1
primer	LC369237.1	reverse_primer_6	5419	5437	-	1
primer	LC369236.1	reverse_primer_6	5424	5442	-	1
primer	LC369235.1	reverse_primer_6	5416	5434	-	1
primer	LC369234.1	reverse_primer_6	5416	5434	-	1
primer	LC369233.1	reverse_primer_6	5414	5432	-	1
primer	LC369232.1	reverse_primer_6	5414	5432	-	1
primer	LC369231.1	reverse_primer_6	5414	5432	-	1
primer	LC369230.1	reverse_primer_6	5414	5432	-	1
primer	LC369229.1	reverse_primer_6	5414	5432	-	1
primer	LC369228.1	reverse_primer_6	5414	5432	-	1
primer	LC369227.1	reverse_primer_6	5414	5432	-	1
primer	LC369225.1	reverse_primer_6	5412	5430	-	1
primer	LC369224.1	reverse_primer_6	5412	5430	-	1
primer	LC369222.1	reverse_primer_6	5412	5430	-	1
primer	LC369221.1	reverse_primer_6	5410	5428	-	1
primer	LC369220.1	reverse_primer_6	5410	5428	-	1
primer	LC369219.1	reverse_primer_6	5424	5442	-	1
primer	LC369218.1	reverse_primer_6	5416	5434	-	1
primer	LC369217.1	reverse_primer_6	5409	5427	-	1
primer	LC369216.1	reverse_primer_6	5409	5427	-	1
primer	LC369215.1	reverse_primer_6	5419	5437	-	1
primer	LC369214.1	reverse_primer_6	5424	5442	-	1
primer	LC769703.1	reverse_primer_6	5405	5423	-	1
primer	LC919492.1	reverse_primer_6	5408	5426	-	1
primer	LC918524.1	reverse_primer_6	5409	5427	-	1
primer	LC918523.1	reverse_primer_6	5407	5425	-	1
primer	LC918522.1	reverse_primer_6	5409	5427	-	1
primer	LC918521.1	reverse_primer_6	5403	5421	-	1
primer	LC918520.1	reverse_primer_6	5413	5431	-	1
primer	LC918519.1	reverse_primer_6	5421	5439	-	1
primer	LC918518.1	reverse_primer_6	5420	5438	-	1
primer	LC918517.1	reverse_primer_6	5414	5432	-	1
primer	LC918516.1	reverse_primer_6	5412	5430	-	1
primer	LC918515.1	reverse_primer_6	5414	5432	-	1
primer	LC918514.1	reverse_primer_6	5414	5432	-	1
primer	LC918513.1	reverse_primer_6	5407	5425	-	1
primer	LC918512.1	reverse_primer_6	5414	5432	-	1
primer	LC918511.1	reverse_primer_6	5424	5442	-	1
primer	LC918510.1	reverse_primer_6	5424	5442	-	1
primer	LC918509.1	reverse_primer_6	5414	5432	-	1
primer	LC918508.1	reverse_primer_6	5400	5418	-	1
primer	LC918507.1	reverse_primer_6	5410	5428	-	1
primer	LC868438.1	reverse_primer_6	5403	5421	-	1
primer	LC868437.1	reverse_primer_6	5412	5430	-	1
primer	LC868436.1	reverse_primer_6	5410	5428	-	1
primer	LC868435.1	reverse_primer_6	5398	5416	-	1
primer	LC868434.1	reverse_primer_6	5410	5428	-	1
primer	LC868433.1	reverse_primer_6	5405	5423	-	1
primer	LC868432.1	reverse_primer_6	5403	5421	-	1
primer	LC868431.1	reverse_primer_6	5410	5428	-	1
primer	LC868430.1	reverse_primer_6	5410	5428	-	1
primer	LC868429.1	reverse_primer_6	5410	5428	-	1
primer	LC868428.1	reverse_primer_6	5410	5428	-	1
primer	LC868427.1	reverse_primer_6	5412	5430	-	1
primer	LC868426.1	reverse_primer_6	5409	5427	-	1
primer	MG692610.1	reverse_primer_6	5424	5442	-	1
primer	MG892908.3	reverse_primer_6	5415	5433	-	1
primer	MH218689.1	reverse_primer_6	5424	5442	-	1
primer	MH218651.1	reverse_primer_6	5415	5433	-	1
primer	MH218605.1	reverse_primer_6	5415	5433	-	1
primer	MH218591.1	reverse_primer_6	5412	5430	-	1
primer	MK282258.1	reverse_primer_6	5424	5442	-	1
primer	MK282257.1	reverse_primer_6	5424	5442	-	1
primer	MK282256.1	reverse_primer_6	5424	5442	-	1
primer	MK789432.1	reverse_primer_6	5424	5442	-	1
primer	MN853414.1	reverse_primer_6	5424	5442	-	1
primer	MT729791.1	reverse_primer_6	5424	5442	-	1
primer	MT720841.1	reverse_primer_6	5412	5430	-	1
primer	MZ268408.1	reverse_primer_6	5412	5430	-	1
primer	MZ291631.1	reverse_primer_6	5424	5442	-	1
primer	OL943802.1	reverse_primer_6	5415	5433	-	1
primer	OP712199.1	reverse_primer_6	5424	5442	-	1
primer	OP689689.1	reverse_primer_6	5424	5442	-	1
primer	OP686903.1	reverse_primer_6	5415	5433	-	1
primer	OR062612.1	reverse_primer_6	5424	5442	-	1
primer	PP381824.1	reverse_primer_6	5424	5442	-	1
primer	PP587393.1	reverse_primer_6	5424	5442	-	1
primer	PP587392.1	reverse_primer_6	5424	5442	-	1
primer	PQ373142.1	reverse_primer_6	5424	5442	-	1
primer	PQ373140.1	reverse_primer_6	5424	5442	-	1
primer	PQ373139.1	reverse_primer_6	5424	5442	-	1
primer	PQ373138.1	reverse_primer_6	5424	5442	-	1
primer	PQ373133.1	reverse_primer_6	5424	5442	-	1
primer	PQ373132.1	reverse_primer_6	5424	5442	-	1
primer	PQ373131.1	reverse_primer_6	5424	5442	-	1
primer	PQ373127.1	reverse_primer_6	5424	5442	-	1
primer	PQ373126.1	reverse_primer_6	5424	5442	-	1
primer	PQ373124.1	reverse_primer_6	5424	5442	-	1
primer	PQ373123.1	reverse_primer_6	5424	5442	-	1
primer	PQ373122.1	reverse_primer_6	5424	5442	-	1
primer	PQ373121.1	reverse_primer_6	5424	5442	-	1
primer	PQ373120.1	reverse_primer_6	5424	5442	-	1
primer	PQ310522.1	reverse_primer_6	5424	5442	-	1
primer	PQ310521.1	reverse_primer_6	5424	5442	-	1
primer	PQ310520.1	reverse_primer_6	5424	5442	-	1
primer	PQ310519.1	reverse_primer_6	5424	5442	-	1
primer	PQ310518.1	reverse_primer_6	5424	5442	-	1
primer	PQ310235.1	reverse_primer_6	5424	5442	-	1
primer	PQ304614.1	reverse_primer_6	5424	5442	-	1
primer	PQ304611.1	reverse_primer_6	5424	5442	-	1
primer	PQ304610.1	reverse_primer_6	5424	5442	-	1
primer	PQ273196.1	reverse_primer_6	5424	5442	-	1
primer	PQ215575.1	reverse_primer_6	5415	5433	-	1
primer	PQ215546.1	reverse_primer_6	5415	5433	-	1
primer	PQ215545.1	reverse_primer_6	5415	5433	-	1
primer	PQ215544.1	reverse_primer_6	5415	5433	-	1
primer	PQ215543.1	reverse_primer_6	5415	5433	-	1
primer	PQ215528.1	reverse_primer_6	5415	5433	-	1
primer	PQ215525.1	reverse_primer_6	5415	5433	-	1
primer	PV635313.1	reverse_primer_6	5424	5442	-	1
primer	PV765571.1	reverse_primer_6	5424	5442	-	1
primer	PV765567.1	reverse_primer_6	5424	5442	-	1
primer	PV750894.1	reverse_primer_6	5424	5442	-	1
primer	PV750891.1	reverse_primer_6	5424	5442	-	1
primer	PV750882.1	reverse_primer_6	5424	5442	-	1
primer	PV750877.1	reverse_primer_6	5424	5442	-	1
primer	PV784347.1	reverse_primer_6	5424	5442	-	1
primer	PV784345.1	reverse_primer_6	5424	5442	-	1
primer	PV784344.1	reverse_primer_6	5424	5442	-	1
primer	PV784338.1	reverse_primer_6	5424	5442	-	1
primer	PV784331.1	reverse_primer_6	5424	5442	-	1
primer	PV784324.1	reverse_primer_6	5424	5442	-	1
primer	PV784323.1	reverse_primer_6	5424	5442	-	1
primer	PV784318.1	reverse_primer_6	5424	5442	-	1
primer	PV784304.1	reverse_primer_6	5424	5442	-	1
primer	PV784303.1	reverse_primer_6	5424	5442	-	1
primer	PV784302.1	reverse_primer_6	5424	5442	-	1
primer	PV784298.1	reverse_primer_6	5424	5442	-	1
primer	PV784297.1	reverse_primer_6	5424	5442	-	1
primer	PV784296.1	reverse_primer_6	5424	5442	-	1
primer	PV784287.1	reverse_primer_6	5424	5442	-	1
primer	PV784285.1	reverse_primer_6	5424	5442	-	1
primer	PV784279.1	reverse_primer_6	5424	5442	-	1
primer	PV784277.1	reverse_primer_6	5424	5442	-	1
primer	PV784275.1	reverse_primer_6	5424	5442	-	1
primer	PV784273.1	reverse_primer_6	5424	5442	-	1
primer	PV784272.1	reverse_primer_6	5424	5442	-	1
primer	PZ234772.1	reverse_primer_6	5424	5442	-	1
primer	KC962462.3	reverse_primer_6	5415	5433	-	2
primer	MN493873.1	reverse_primer_6	5413	5431	-	2
primer	MN525275.1	reverse_primer_6	5411	5429	-	2
primer	PP564834.1	reverse_primer_6	5415	5433	-	2
primer	PP564833.1	reverse_primer_6	5415	5433	-	2
primer	PP564832.1	reverse_primer_6	5415	5433	-	2
primer	PP564831.1	reverse_primer_6	5415	5433	-	2
primer	PP564830.1	reverse_primer_6	5415	5433	-	2
primer	PP564829.1	reverse_primer_6	5415	5433	-	2
primer	PP658561.1	reverse_primer_6	5414	5432	-	2
primer	PP658560.1	reverse_primer_6	5411	5429	-	2
primer	PP658559.1	reverse_primer_6	5414	5432	-	2
primer	PP658551.1	reverse_primer_6	5415	5433	-	2
primer	PV920370.1	reverse_primer_6	5422	5440	-	2
primer	MH260504.1	reverse_primer_6	5415	5433	-	2
primer	MH260502.1	reverse_primer_6	5415	5433	-	2
primer	MH260492.1	reverse_primer_6	5415	5433	-	2
primer	MH260490.1	reverse_primer_6	5415	5433	-	2
primer	MH260488.1	reverse_primer_6	5415	5433	-	2
primer	MH260485.1	reverse_primer_6	5415	5433	-	2
primer	MH260484.1	reverse_primer_6	5415	5433	-	2
primer	MH260483.1	reverse_primer_6	5415	5433	-	2
primer	MK928499.1	reverse_primer_6	5415	5433	-	2
primer	MK928498.1	reverse_primer_6	5415	5433	-	2
primer	MK928497.1	reverse_primer_6	5415	5433	-	2
primer	MK928496.1	reverse_primer_6	5415	5433	-	2
primer	MT362912.1	reverse_primer_6	5411	5429	-	2
primer	OK376252.1	reverse_primer_6	5414	5432	-	2
primer	OR084264.1	reverse_primer_6	5415	5433	-	2
primer	OR084263.1	reverse_primer_6	5415	5433	-	2
primer	OR084262.1	reverse_primer_6	5415	5433	-	2
primer	OR084260.1	reverse_primer_6	5412	5430	-	2
primer	OR084259.1	reverse_primer_6	5415	5433	-	2
primer	OR084258.1	reverse_primer_6	5415	5433	-	2
primer	OR084257.1	reverse_primer_6	5415	5433	-	2
primer	OR084256.1	reverse_primer_6	5415	5433	-	2
primer	OP205582.1	reverse_primer_6	5415	5433	-	2
primer	OP205580.1	reverse_primer_6	5415	5433	-	2
primer	OP205579.1	reverse_primer_6	5411	5429	-	2
primer	OP205566.1	reverse_primer_6	5411	5429	-	2
primer	OP205541.1	reverse_primer_6	5411	5429	-	2
primer	OP205527.1	reverse_primer_6	5411	5429	-	2
primer	PQ373128.1	reverse_primer_6	5420	5438	-	2
primer	PQ507179.1	reverse_primer_6	5415	5433	-	2
primer	PQ507178.1	reverse_primer_6	5415	5433	-	2
primer	PQ507173.1	reverse_primer_6	5409	5427	-	2
primer	PQ219041.1	reverse_primer_6	5415	5433	-	2
primer	PQ214837.1	reverse_primer_6	5415	5433	-	2
primer	PQ214835.1	reverse_primer_6	5415	5433	-	2
primer	PQ214832.1	reverse_primer_6	5409	5427	-	2
primer	PQ208326.1	reverse_primer_6	5411	5429	-	2
primer	PQ208317.1	reverse_primer_6	5411	5429	-	2
primer	PQ208315.1	reverse_primer_6	5411	5429	-	2
primer	PQ207947.1	reverse_primer_6	5415	5433	-	2
primer	PQ207946.1	reverse_primer_6	5415	5433	-	2
primer	PQ207945.1	reverse_primer_6	5430	5448	-	2
primer	PQ207944.1	reverse_primer_6	5426	5444	-	2
primer	PQ207937.1	reverse_primer_6	5415	5433	-	2
primer	PQ207934.1	reverse_primer_6	5411	5429	-	2
primer	PQ207933.1	reverse_primer_6	5415	5433	-	2
primer	PQ207928.1	reverse_primer_6	5415	5433	-	2
primer	PQ207927.1	reverse_primer_6	5415	5433	-	2
primer	PQ207926.1	reverse_primer_6	5415	5433	-	2
primer	PQ207925.1	reverse_primer_6	5415	5433	-	2
primer	PQ207921.1	reverse_primer_6	5415	5433	-	2
primer	PQ195952.1	reverse_primer_6	5411	5429	-	2
primer	PQ195951.1	reverse_primer_6	5411	5429	-	2
primer	PQ195950.1	reverse_primer_6	5411	5429	-	2
primer	PQ195949.1	reverse_primer_6	5411	5429	-	2
primer	PQ195948.1	reverse_primer_6	5411	5429	-	2
primer	PQ195947.1	reverse_primer_6	5411	5429	-	2
primer	PQ195946.1	reverse_primer_6	5411	5429	-	2
primer	PQ195945.1	reverse_primer_6	5415	5433	-	2
primer	PQ195944.1	reverse_primer_6	5411	5429	-	2
primer	PQ195943.1	reverse_primer_6	5411	5429	-	2
primer	PQ195942.1	reverse_primer_6	5411	5429	-	2
primer	PQ195940.1	reverse_primer_6	5415	5433	-	2
primer	PQ195939.1	reverse_primer_6	5411	5429	-	2
primer	PQ195938.1	reverse_primer_6	5411	5429	-	2
primer	PQ195937.1	reverse_primer_6	5411	5429	-	2
primer	PQ195936.1	reverse_primer_6	5411	5429	-	2
primer	PQ195935.1	reverse_primer_6	5411	5429	-	2
primer	PQ195934.1	reverse_primer_6	5411	5429	-	2
primer	PQ195933.1	reverse_primer_6	5411	5429	-	2
primer	PQ195932.1	reverse_primer_6	5415	5433	-	2
primer	PQ195931.1	reverse_primer_6	5411	5429	-	2
primer	PQ195930.1	reverse_primer_6	5411	5429	-	2
primer	PQ195929.1	reverse_primer_6	5411	5429	-	2
primer	PQ195928.1	reverse_primer_6	5411	5429	-	2
primer	PQ195927.1	reverse_primer_6	5411	5429	-	2
primer	PQ195926.1	reverse_primer_6	5411	5429	-	2
primer	PQ195925.1	reverse_primer_6	5411	5429	-	2
primer	PQ195924.1	reverse_primer_6	5415	5433	-	2
primer	PQ195923.1	reverse_primer_6	5411	5429	-	2
primer	PQ195922.1	reverse_primer_6	5415	5433	-	2
primer	PQ195921.1	reverse_primer_6	5415	5433	-	2
primer	PQ195920.1	reverse_primer_6	5411	5429	-	2
primer	PQ195919.1	reverse_primer_6	5415	5433	-	2
primer	PQ195917.1	reverse_primer_6	5411	5429	-	2
primer	PQ195916.1	reverse_primer_6	5411	5429	-	2
primer	PQ195915.1	reverse_primer_6	5411	5429	-	2
primer	PQ195914.1	reverse_primer_6	5415	5433	-	2
primer	PQ195913.1	reverse_primer_6	5415	5433	-	2
primer	PQ195912.1	reverse_primer_6	5411	5429	-	2
primer	PQ195911.1	reverse_primer_6	5411	5429	-	2
primer	PQ195910.1	reverse_primer_6	5415	5433	-	2
primer	PQ195909.1	reverse_primer_6	5411	5429	-	2
primer	PQ195908.1	reverse_primer_6	5411	5429	-	2
primer	PQ195903.1	reverse_primer_6	5415	5433	-	2
primer	PQ195902.1	reverse_primer_6	5411	5429	-	2
primer	PQ195901.1	reverse_primer_6	5411	5429	-	2
primer	PQ195900.1	reverse_primer_6	5415	5433	-	2
primer	PQ195899.1	reverse_primer_6	5415	5433	-	2
primer	PQ195895.1	reverse_primer_6	5415	5433	-	2
primer	PQ195894.1	reverse_primer_6	5411	5429	-	2
primer	PQ195892.1	reverse_primer_6	5415	5433	-	2
primer	PQ195890.1	reverse_primer_6	5415	5433	-	2
primer	PQ195889.1	reverse_primer_6	5411	5429	-	2
primer	PQ195888.1	reverse_primer_6	5415	5433	-	2
primer	PQ195887.1	reverse_primer_6	5415	5433	-	2
primer	PQ195886.1	reverse_primer_6	5415	5433	-	2
primer	PQ195885.1	reverse_primer_6	5411	5429	-	2
primer	PQ195883.1	reverse_primer_6	5415	5433	-	2
primer	PQ195882.1	reverse_primer_6	5415	5433	-	2
primer	PQ195881.1	reverse_primer_6	5411	5429	-	2
primer	PQ195879.1	reverse_primer_6	5415	5433	-	2
primer	PQ273192.1	reverse_primer_6	5415	5433	-	2
primer	PQ482378.1	reverse_primer_6	5420	5438	-	2
primer	PQ475911.1	reverse_primer_6	5411	5429	-	2
primer	OR793100.1	reverse_primer_6	5411	5429	-	2
primer	OR793099.1	reverse_primer_6	5411	5429	-	2
primer	OR793098.1	reverse_primer_6	5420	5438	-	2
primer	OR793094.1	reverse_primer_6	5411	5429	-	2
primer	OR793093.1	reverse_primer_6	5411	5429	-	2
primer	OR793092.1	reverse_primer_6	5411	5429	-	2
primer	OR793091.1	reverse_primer_6	5411	5429	-	2
primer	OR793090.1	reverse_primer_6	5411	5429	-	2
primer	OR793089.1	reverse_primer_6	5411	5429	-	2
primer	OR793088.1	reverse_primer_6	5411	5429	-	2
primer	OR793087.1	reverse_primer_6	5411	5429	-	2
primer	OR793086.1	reverse_primer_6	5411	5429	-	2
primer	OR793082.1	reverse_primer_6	5411	5429	-	2
primer	PX631122.1	reverse_primer_6	5409	5427	-	2
primer	KY947550.1	reverse_primer_6	5415	5433	-	2
primer	KY947547.1	reverse_primer_6	5414	5432	-	2
primer	KY947546.1	reverse_primer_6	5414	5432	-	2
primer	KY865307.1	reverse_primer_6	5413	5431	-	2
primer	KY865306.1	reverse_primer_6	5415	5433	-	2
primer	MN588307.1	reverse_primer_6	5415	5433	-	2
primer	MN588306.1	reverse_primer_6	5415	5433	-	2
primer	MN588305.1	reverse_primer_6	5415	5433	-	2
primer	MN588304.1	reverse_primer_6	5415	5433	-	2
primer	MN588303.1	reverse_primer_6	5415	5433	-	2
primer	MN588302.1	reverse_primer_6	5415	5433	-	2
primer	MN588301.1	reverse_primer_6	5415	5433	-	2
primer	MN588300.1	reverse_primer_6	5415	5433	-	2
primer	MN588299.1	reverse_primer_6	5415	5433	-	2
primer	MT735394.1	reverse_primer_6	5411	5429	-	2
primer	LC597120.1	reverse_primer_6	5415	5433	-	2
primer	OL721917.1	reverse_primer_6	5415	5433	-	2
primer	OL826943.1	reverse_primer_6	5415	5433	-	2
primer	OL826942.1	reverse_primer_6	5415	5433	-	2
primer	OL826941.1	reverse_primer_6	5415	5433	-	2
primer	OL826940.1	reverse_primer_6	5415	5433	-	2
primer	MZ478140.1	reverse_primer_6	5419	5437	-	2
primer	OR065090.1	reverse_primer_6	5411	5429	-	2
primer	OR051927.1	reverse_primer_6	5411	5429	-	2
primer	OR051787.1	reverse_primer_6	5411	5429	-	2
primer	OR700746.1	reverse_primer_6	5411	5429	-	2
primer	OR700741.1	reverse_primer_6	5411	5429	-	2
primer	PV275066.1	reverse_primer_6	5429	5447	-	2
primer	PV275065.1	reverse_primer_6	5429	5447	-	2
primer	PV275064.1	reverse_primer_6	5429	5447	-	2
primer	PV275059.1	reverse_primer_6	5411	5429	-	2
primer	PV275057.1	reverse_primer_6	5411	5429	-	2
primer	PV275055.1	reverse_primer_6	5411	5429	-	2
primer	PV297973.1	reverse_primer_6	5411	5429	-	2
primer	PQ196562.1	reverse_primer_6	5415	5433	-	2
primer	PQ196561.1	reverse_primer_6	5415	5433	-	2
primer	PQ196529.1	reverse_primer_6	5411	5429	-	2
primer	PQ196528.1	reverse_primer_6	5411	5429	-	2
primer	PQ196520.1	reverse_primer_6	5415	5433	-	2
primer	PQ196518.1	reverse_primer_6	5415	5433	-	2
