type	seqid	name	start1	stop	strand	mismatch
primer	OR397775.1	reverse_primer_4	5415	5433	-	1
primer	OR397774.1	reverse_primer_4	5415	5433	-	1
primer	OR397773.1	reverse_primer_4	5415	5433	-	1
primer	OR397772.1	reverse_primer_4	5415	5433	-	1
primer	OR397771.1	reverse_primer_4	5415	5433	-	1
primer	OR397770.1	reverse_primer_4	5415	5433	-	1
primer	OR397769.1	reverse_primer_4	5415	5433	-	1
primer	OR397768.1	reverse_primer_4	5415	5433	-	1
primer	OR397767.1	reverse_primer_4	5415	5433	-	1
primer	OR397766.1	reverse_primer_4	5415	5433	-	1
primer	PP381831.1	reverse_primer_4	5415	5433	-	1
primer	OR536463.1	reverse_primer_4	5408	5426	-	1
primer	OR536461.1	reverse_primer_4	5408	5426	-	1
primer	OR536456.1	reverse_primer_4	5408	5426	-	1
primer	OR536455.1	reverse_primer_4	5408	5426	-	1
primer	OR536453.1	reverse_primer_4	5408	5426	-	1
primer	OR536452.1	reverse_primer_4	5408	5426	-	1
primer	OR536451.1	reverse_primer_4	5408	5426	-	1
primer	OR536449.1	reverse_primer_4	5408	5426	-	1
primer	OR536448.1	reverse_primer_4	5408	5426	-	1
primer	OR536446.1	reverse_primer_4	5408	5426	-	1
primer	OR536445.1	reverse_primer_4	5408	5426	-	1
primer	OR536443.1	reverse_primer_4	5408	5426	-	1
primer	PV553834.1	reverse_primer_4	5416	5434	-	1
primer	PV746275.1	reverse_primer_4	5415	5433	-	1
primer	PV843276.1	reverse_primer_4	5415	5433	-	1
primer	HM596590.4	reverse_primer_4	5412	5430	-	1
primer	KY210920.3	reverse_primer_4	5412	5430	-	1
primer	LC769714.1	reverse_primer_4	5403	5421	-	1
primer	LC769703.1	reverse_primer_4	5405	5423	-	1
primer	LC769697.1	reverse_primer_4	5415	5433	-	1
primer	LC769692.1	reverse_primer_4	5394	5412	-	1
primer	LC769685.1	reverse_primer_4	5415	5433	-	1
primer	LC769684.1	reverse_primer_4	5401	5419	-	1
primer	LC769683.1	reverse_primer_4	5404	5422	-	1
primer	MG746045.1	reverse_primer_4	5415	5433	-	1
primer	MG746044.1	reverse_primer_4	5415	5433	-	1
primer	MG746043.1	reverse_primer_4	5415	5433	-	1
primer	MG746042.1	reverse_primer_4	5415	5433	-	1
primer	MG746041.1	reverse_primer_4	5415	5433	-	1
primer	MG746040.1	reverse_primer_4	5415	5433	-	1
primer	MG746039.1	reverse_primer_4	5415	5433	-	1
primer	MG746038.1	reverse_primer_4	5415	5433	-	1
primer	MG746037.1	reverse_primer_4	5415	5433	-	1
primer	MG746036.1	reverse_primer_4	5415	5433	-	1
primer	MG746035.1	reverse_primer_4	5415	5433	-	1
primer	MG746034.1	reverse_primer_4	5415	5433	-	1
primer	MG746033.1	reverse_primer_4	5415	5433	-	1
primer	MG746032.1	reverse_primer_4	5415	5433	-	1
primer	MG746031.1	reverse_primer_4	5415	5433	-	1
primer	MG746030.1	reverse_primer_4	5415	5433	-	1
primer	MG746029.1	reverse_primer_4	5415	5433	-	1
primer	MG746028.1	reverse_primer_4	5415	5433	-	1
primer	MG746027.1	reverse_primer_4	5415	5433	-	1
primer	MG746026.1	reverse_primer_4	5415	5433	-	1
primer	MG746025.1	reverse_primer_4	5415	5433	-	1
primer	MG746024.1	reverse_primer_4	5415	5433	-	1
primer	MG746023.1	reverse_primer_4	5415	5433	-	1
primer	MG746022.1	reverse_primer_4	5415	5433	-	1
primer	MG746021.1	reverse_primer_4	5415	5433	-	1
primer	MG746020.1	reverse_primer_4	5415	5433	-	1
primer	MG746019.1	reverse_primer_4	5415	5433	-	1
primer	MG746018.1	reverse_primer_4	5415	5433	-	1
primer	MG746017.1	reverse_primer_4	5415	5433	-	1
primer	MG746016.1	reverse_primer_4	5415	5433	-	1
primer	MG746014.1	reverse_primer_4	5415	5433	-	1
primer	MG746013.1	reverse_primer_4	5415	5433	-	1
primer	MG746012.1	reverse_primer_4	5415	5433	-	1
primer	MG746011.1	reverse_primer_4	5415	5433	-	1
primer	MG746010.1	reverse_primer_4	5415	5433	-	1
primer	MG746009.1	reverse_primer_4	5415	5433	-	1
primer	MG746008.1	reverse_primer_4	5415	5433	-	1
primer	MG746007.1	reverse_primer_4	5415	5433	-	1
primer	MG746006.1	reverse_primer_4	5415	5433	-	1
primer	MG746005.1	reverse_primer_4	5415	5433	-	1
primer	MG746004.1	reverse_primer_4	5415	5433	-	1
primer	MG746003.1	reverse_primer_4	5415	5433	-	1
primer	MG746002.1	reverse_primer_4	5415	5433	-	1
primer	MG746001.1	reverse_primer_4	5415	5433	-	1
primer	MG746000.1	reverse_primer_4	5415	5433	-	1
primer	MG745999.1	reverse_primer_4	5415	5433	-	1
primer	MG745998.1	reverse_primer_4	5415	5433	-	1
primer	MG745997.1	reverse_primer_4	5415	5433	-	1
primer	MG745994.1	reverse_primer_4	5415	5433	-	1
primer	MG745993.1	reverse_primer_4	5415	5433	-	1
primer	MG745992.1	reverse_primer_4	5415	5433	-	1
primer	MG745991.1	reverse_primer_4	5415	5433	-	1
primer	MG745990.1	reverse_primer_4	5415	5433	-	1
primer	MG745989.1	reverse_primer_4	5415	5433	-	1
primer	MG745988.1	reverse_primer_4	5415	5433	-	1
primer	MG745987.1	reverse_primer_4	5415	5433	-	1
primer	MG745986.1	reverse_primer_4	5415	5433	-	1
primer	MG745985.1	reverse_primer_4	5415	5433	-	1
primer	MG892974.3	reverse_primer_4	5411	5429	-	1
primer	MG892908.3	reverse_primer_4	5415	5433	-	1
primer	MH321825.1	reverse_primer_4	5415	5433	-	1
primer	MH218737.1	reverse_primer_4	5415	5433	-	1
primer	MH218736.1	reverse_primer_4	5415	5433	-	1
primer	MH218735.1	reverse_primer_4	5415	5433	-	1
primer	MH218734.1	reverse_primer_4	5415	5433	-	1
primer	MH218733.1	reverse_primer_4	5415	5433	-	1
primer	MH218719.1	reverse_primer_4	5409	5427	-	1
primer	MH218697.1	reverse_primer_4	5415	5433	-	1
primer	MH218687.1	reverse_primer_4	5409	5427	-	1
primer	MH218673.1	reverse_primer_4	5409	5427	-	1
primer	MH218667.1	reverse_primer_4	5409	5427	-	1
primer	MH218666.1	reverse_primer_4	5409	5427	-	1
primer	MH218658.1	reverse_primer_4	5409	5427	-	1
primer	MH218657.1	reverse_primer_4	5415	5433	-	1
primer	MH218655.1	reverse_primer_4	5415	5433	-	1
primer	MH218651.1	reverse_primer_4	5415	5433	-	1
primer	MH218650.1	reverse_primer_4	5409	5427	-	1
primer	MH218645.1	reverse_primer_4	5409	5427	-	1
primer	MH218644.1	reverse_primer_4	5409	5427	-	1
primer	MH218643.1	reverse_primer_4	5409	5427	-	1
primer	MH218642.1	reverse_primer_4	5409	5427	-	1
primer	MH218640.1	reverse_primer_4	5409	5427	-	1
primer	MH218639.1	reverse_primer_4	5409	5427	-	1
primer	MH218571.1	reverse_primer_4	5415	5433	-	1
primer	MH671553.1	reverse_primer_4	5415	5433	-	1
primer	MH979229.1	reverse_primer_4	5415	5433	-	1
primer	MK641589.1	reverse_primer_4	5409	5427	-	1
primer	MK764040.1	reverse_primer_4	5412	5430	-	1
primer	MT028542.1	reverse_primer_4	5415	5433	-	1
primer	MT738527.1	reverse_primer_4	5415	5433	-	1
primer	MT731279.1	reverse_primer_4	5409	5427	-	1
primer	MT726225.1	reverse_primer_4	5415	5433	-	1
primer	MT724793.1	reverse_primer_4	5415	5433	-	1
primer	MT720841.1	reverse_primer_4	5412	5430	-	1
primer	MT712147.1	reverse_primer_4	5421	5439	-	1
primer	MT712130.1	reverse_primer_4	5421	5439	-	1
primer	MW305737.1	reverse_primer_4	5409	5427	-	1
primer	MW243610.2	reverse_primer_4	5409	5427	-	1
primer	MW661284.1	reverse_primer_4	5409	5427	-	1
primer	MW661275.1	reverse_primer_4	5409	5427	-	1
primer	MW661274.1	reverse_primer_4	5409	5427	-	1
primer	MW661273.1	reverse_primer_4	5415	5433	-	1
primer	MW661246.1	reverse_primer_4	5412	5430	-	1
primer	MZ268408.1	reverse_primer_4	5412	5430	-	1
primer	MZ312111.1	reverse_primer_4	5409	5427	-	1
primer	NC_040876.1	reverse_primer_4	5409	5427	-	1
primer	OL898513.1	reverse_primer_4	5409	5427	-	1
primer	OL898507.1	reverse_primer_4	5415	5433	-	1
primer	OK376264.1	reverse_primer_4	5415	5433	-	1
primer	OK376263.1	reverse_primer_4	5415	5433	-	1
primer	OK376262.1	reverse_primer_4	5415	5433	-	1
primer	OK376261.1	reverse_primer_4	5415	5433	-	1
primer	OK376260.1	reverse_primer_4	5415	5433	-	1
primer	OK376259.1	reverse_primer_4	5415	5433	-	1
primer	OK376258.1	reverse_primer_4	5415	5433	-	1
primer	OK376256.1	reverse_primer_4	5415	5433	-	1
primer	OK376255.1	reverse_primer_4	5415	5433	-	1
primer	OK376254.1	reverse_primer_4	5415	5433	-	1
primer	OK376253.1	reverse_primer_4	5415	5433	-	1
primer	ON329737.1	reverse_primer_4	5415	5433	-	1
primer	OP712196.1	reverse_primer_4	5409	5427	-	1
primer	OP690427.1	reverse_primer_4	5415	5433	-	1
primer	OP690426.1	reverse_primer_4	5409	5427	-	1
primer	OP690425.1	reverse_primer_4	5409	5427	-	1
primer	OP689558.1	reverse_primer_4	5415	5433	-	1
primer	OP689557.1	reverse_primer_4	5415	5433	-	1
primer	OP686903.1	reverse_primer_4	5415	5433	-	1
primer	OP901692.1	reverse_primer_4	5409	5427	-	1
primer	PP661667.1	reverse_primer_4	5415	5433	-	1
primer	PP658553.1	reverse_primer_4	5415	5433	-	1
primer	PP549885.1	reverse_primer_4	5415	5433	-	1
primer	PP549884.1	reverse_primer_4	5415	5433	-	1
primer	PP549883.1	reverse_primer_4	5415	5433	-	1
primer	PP549882.1	reverse_primer_4	5415	5433	-	1
primer	PP549881.1	reverse_primer_4	5415	5433	-	1
primer	PP549880.1	reverse_primer_4	5415	5433	-	1
primer	PP549879.1	reverse_primer_4	5415	5433	-	1
primer	PP549878.1	reverse_primer_4	5415	5433	-	1
primer	PP549877.1	reverse_primer_4	5415	5433	-	1
primer	PP549876.1	reverse_primer_4	5415	5433	-	1
primer	PQ273195.1	reverse_primer_4	5415	5433	-	1
primer	PQ273194.1	reverse_primer_4	5415	5433	-	1
primer	PQ273187.1	reverse_primer_4	5409	5427	-	1
primer	PQ218468.1	reverse_primer_4	5415	5433	-	1
primer	PX285872.1	reverse_primer_4	5415	5433	-	1
primer	KC962462.3	reverse_primer_4	5415	5433	-	2
primer	MN525275.1	reverse_primer_4	5411	5429	-	2
primer	PP564828.1	reverse_primer_4	5415	5433	-	2
primer	PP564827.1	reverse_primer_4	5415	5433	-	2
primer	PP564826.1	reverse_primer_4	5415	5433	-	2
primer	PP645199.1	reverse_primer_4	5415	5433	-	2
primer	PP658561.1	reverse_primer_4	5414	5432	-	2
primer	PP658557.1	reverse_primer_4	5414	5432	-	2
primer	PP658551.1	reverse_primer_4	5415	5433	-	2
primer	PQ304613.1	reverse_primer_4	5420	5438	-	2
primer	PQ304612.1	reverse_primer_4	5420	5438	-	2
primer	PQ310236.1	reverse_primer_4	5420	5438	-	2
primer	PQ310234.1	reverse_primer_4	5420	5438	-	2
primer	PQ310131.1	reverse_primer_4	5424	5442	-	2
primer	PQ310130.1	reverse_primer_4	5424	5442	-	2
primer	PQ310129.1	reverse_primer_4	5424	5442	-	2
primer	PQ310128.1	reverse_primer_4	5424	5442	-	2
primer	PQ310127.1	reverse_primer_4	5424	5442	-	2
primer	PQ310126.1	reverse_primer_4	5424	5442	-	2
primer	PQ310124.1	reverse_primer_4	5424	5442	-	2
primer	PQ308689.1	reverse_primer_4	5420	5438	-	2
primer	PQ308687.1	reverse_primer_4	5420	5438	-	2
primer	PQ308686.1	reverse_primer_4	5420	5438	-	2
primer	PQ308685.1	reverse_primer_4	5420	5438	-	2
primer	PQ308684.1	reverse_primer_4	5424	5442	-	2
primer	MH260504.1	reverse_primer_4	5415	5433	-	2
primer	MH260502.1	reverse_primer_4	5415	5433	-	2
primer	MH260492.1	reverse_primer_4	5415	5433	-	2
primer	MH260490.1	reverse_primer_4	5415	5433	-	2
primer	MH260488.1	reverse_primer_4	5415	5433	-	2
primer	MH260485.1	reverse_primer_4	5415	5433	-	2
primer	MH260484.1	reverse_primer_4	5415	5433	-	2
primer	MH260483.1	reverse_primer_4	5415	5433	-	2
primer	MK928499.1	reverse_primer_4	5415	5433	-	2
primer	MK928498.1	reverse_primer_4	5415	5433	-	2
primer	MK928497.1	reverse_primer_4	5415	5433	-	2
primer	MK928496.1	reverse_primer_4	5415	5433	-	2
primer	MT362912.1	reverse_primer_4	5411	5429	-	2
primer	OP805361.1	reverse_primer_4	5424	5442	-	2
primer	OP805360.1	reverse_primer_4	5424	5442	-	2
primer	OR084264.1	reverse_primer_4	5415	5433	-	2
primer	OR084263.1	reverse_primer_4	5415	5433	-	2
primer	OR084262.1	reverse_primer_4	5415	5433	-	2
primer	OR084260.1	reverse_primer_4	5412	5430	-	2
primer	OR084259.1	reverse_primer_4	5415	5433	-	2
primer	OR084258.1	reverse_primer_4	5415	5433	-	2
primer	OR084257.1	reverse_primer_4	5415	5433	-	2
primer	OP205582.1	reverse_primer_4	5415	5433	-	2
primer	OP205580.1	reverse_primer_4	5415	5433	-	2
primer	OP205579.1	reverse_primer_4	5411	5429	-	2
primer	OP205566.1	reverse_primer_4	5411	5429	-	2
primer	OP205527.1	reverse_primer_4	5411	5429	-	2
primer	PQ373146.1	reverse_primer_4	5420	5438	-	2
primer	PQ373145.1	reverse_primer_4	5420	5438	-	2
primer	PQ373144.1	reverse_primer_4	5420	5438	-	2
primer	PQ373143.1	reverse_primer_4	5420	5438	-	2
primer	PQ373141.1	reverse_primer_4	5420	5438	-	2
primer	PQ373137.1	reverse_primer_4	5420	5438	-	2
primer	PQ373136.1	reverse_primer_4	5420	5438	-	2
primer	PQ373135.1	reverse_primer_4	5420	5438	-	2
primer	PQ373134.1	reverse_primer_4	5420	5438	-	2
primer	PQ373130.1	reverse_primer_4	5420	5438	-	2
primer	PQ373125.1	reverse_primer_4	5420	5438	-	2
primer	PQ373119.1	reverse_primer_4	5423	5441	-	2
primer	PQ507179.1	reverse_primer_4	5415	5433	-	2
primer	PQ507178.1	reverse_primer_4	5415	5433	-	2
primer	PQ219041.1	reverse_primer_4	5415	5433	-	2
primer	PQ215526.1	reverse_primer_4	5411	5429	-	2
primer	PQ215524.1	reverse_primer_4	5411	5429	-	2
primer	PQ214835.1	reverse_primer_4	5415	5433	-	2
primer	PQ214832.1	reverse_primer_4	5409	5427	-	2
primer	PQ208329.1	reverse_primer_4	5411	5429	-	2
primer	PQ208328.1	reverse_primer_4	5411	5429	-	2
primer	PQ208327.1	reverse_primer_4	5411	5429	-	2
primer	PQ208326.1	reverse_primer_4	5411	5429	-	2
primer	PQ208323.1	reverse_primer_4	5411	5429	-	2
primer	PQ208322.1	reverse_primer_4	5411	5429	-	2
primer	PQ208321.1	reverse_primer_4	5411	5429	-	2
primer	PQ208320.1	reverse_primer_4	5411	5429	-	2
primer	PQ208319.1	reverse_primer_4	5411	5429	-	2
primer	PQ208317.1	reverse_primer_4	5411	5429	-	2
primer	PQ208316.1	reverse_primer_4	5411	5429	-	2
primer	PQ208315.1	reverse_primer_4	5411	5429	-	2
primer	PQ207947.1	reverse_primer_4	5415	5433	-	2
primer	PQ207946.1	reverse_primer_4	5415	5433	-	2
primer	PQ207937.1	reverse_primer_4	5415	5433	-	2
primer	PQ207928.1	reverse_primer_4	5415	5433	-	2
primer	PQ207927.1	reverse_primer_4	5415	5433	-	2
primer	PQ207925.1	reverse_primer_4	5415	5433	-	2
primer	PQ207921.1	reverse_primer_4	5415	5433	-	2
primer	PQ195952.1	reverse_primer_4	5411	5429	-	2
primer	PQ195951.1	reverse_primer_4	5411	5429	-	2
primer	PQ195950.1	reverse_primer_4	5411	5429	-	2
primer	PQ195949.1	reverse_primer_4	5411	5429	-	2
primer	PQ195948.1	reverse_primer_4	5411	5429	-	2
primer	PQ195947.1	reverse_primer_4	5411	5429	-	2
primer	PQ195946.1	reverse_primer_4	5411	5429	-	2
primer	PQ195945.1	reverse_primer_4	5415	5433	-	2
primer	PQ195944.1	reverse_primer_4	5411	5429	-	2
primer	PQ195943.1	reverse_primer_4	5411	5429	-	2
primer	PQ195942.1	reverse_primer_4	5411	5429	-	2
primer	PQ195939.1	reverse_primer_4	5411	5429	-	2
primer	PQ195938.1	reverse_primer_4	5411	5429	-	2
primer	PQ195937.1	reverse_primer_4	5411	5429	-	2
primer	PQ195936.1	reverse_primer_4	5411	5429	-	2
primer	PQ195935.1	reverse_primer_4	5411	5429	-	2
primer	PQ195934.1	reverse_primer_4	5411	5429	-	2
primer	PQ195933.1	reverse_primer_4	5411	5429	-	2
primer	PQ195932.1	reverse_primer_4	5415	5433	-	2
primer	PQ195931.1	reverse_primer_4	5411	5429	-	2
primer	PQ195930.1	reverse_primer_4	5411	5429	-	2
primer	PQ195929.1	reverse_primer_4	5411	5429	-	2
primer	PQ195925.1	reverse_primer_4	5411	5429	-	2
primer	PQ195924.1	reverse_primer_4	5415	5433	-	2
primer	PQ195923.1	reverse_primer_4	5411	5429	-	2
primer	PQ195922.1	reverse_primer_4	5415	5433	-	2
primer	PQ195921.1	reverse_primer_4	5415	5433	-	2
primer	PQ195920.1	reverse_primer_4	5411	5429	-	2
primer	PQ195919.1	reverse_primer_4	5415	5433	-	2
primer	PQ195917.1	reverse_primer_4	5411	5429	-	2
primer	PQ195916.1	reverse_primer_4	5411	5429	-	2
primer	PQ195915.1	reverse_primer_4	5411	5429	-	2
primer	PQ195914.1	reverse_primer_4	5415	5433	-	2
primer	PQ195912.1	reverse_primer_4	5411	5429	-	2
primer	PQ195911.1	reverse_primer_4	5411	5429	-	2
