accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
LC369249.1,75.830475,12.0,7555.0,7549.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6704.0,True,20.0
LC369248.1,75.78982,14.0,7555.0,7547.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6702.0,True,20.0
LC369247.1,75.75708,14.0,7555.0,7547.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6702.0,True,20.0
LC369246.1,75.92078,14.0,7555.0,7547.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6702.0,True,20.0
LC369245.1,75.82543,5.0,7554.0,7555.0,GII.P17,,3500.0,5108.0,polyprotein_fallback,GII.17,,5089.0,6711.0,True,20.0
LC369244.1,75.82884,0.0,7555.0,7561.0,GII.P17,,3500.0,5113.0,polyprotein_fallback,GII.17,,5094.0,6716.0,True,20.0
LC369243.1,75.732285,12.0,7557.0,7551.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6704.0,True,20.0
LC369242.1,75.85812,5.0,7588.0,7589.0,GII.P17,,3500.0,5108.0,polyprotein_fallback,GII.17,,5089.0,6711.0,True,20.0
LC369241.1,75.82148,6.0,7554.0,7554.0,GII.P17,,3500.0,5107.0,polyprotein_fallback,GII.17,,5088.0,6710.0,True,20.0
LC369240.1,75.699554,12.0,7560.0,7554.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6704.0,True,20.0
LC369239.1,75.70797,14.0,7557.0,7549.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6702.0,True,20.0
LC369238.1,75.6907,6.0,7556.0,7556.0,GII.P17,,3500.0,5107.0,polyprotein_fallback,GII.17,,5088.0,6710.0,True,20.0
LC369237.1,75.743706,5.0,7607.0,7608.0,GII.P17,,3500.0,5108.0,polyprotein_fallback,GII.17,,5089.0,6711.0,True,20.0
LC369236.1,75.747665,0.0,7556.0,7562.0,GII.P17,,3500.0,5113.0,polyprotein_fallback,GII.17,,5094.0,6716.0,True,20.0
LC369235.1,75.74815,8.0,7589.0,7587.0,GII.P17,,3500.0,5105.0,polyprotein_fallback,GII.17,,5086.0,6708.0,True,20.0
LC369234.1,75.74815,8.0,7615.0,7613.0,GII.P17,,3500.0,5105.0,polyprotein_fallback,GII.17,,5086.0,6708.0,True,20.0
LC369233.1,75.72387,10.0,7599.0,7595.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC369232.1,75.756584,10.0,7560.0,7556.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC369231.1,75.65843,10.0,7555.0,7551.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC369230.1,75.74023,10.0,7555.0,7551.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC369229.1,75.72387,10.0,7555.0,7551.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC369228.1,75.72387,10.0,7622.0,7618.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC369227.1,75.83838,10.0,7569.0,7565.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC369225.1,75.89592,12.0,7555.0,7549.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6704.0,True,20.0
LC369224.1,75.8141,12.0,7560.0,7554.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6704.0,True,20.0
LC369222.1,75.8141,12.0,7583.0,7577.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6704.0,True,20.0
LC369221.1,75.822556,14.0,7535.0,7527.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6702.0,True,20.0
LC369220.1,75.75708,14.0,7568.0,7560.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6702.0,True,20.0
LC369219.1,75.82884,0.0,7556.0,7562.0,GII.P17,,3500.0,5113.0,polyprotein_fallback,GII.17,,5094.0,6716.0,True,20.0
LC369218.1,75.813576,8.0,7535.0,7533.0,GII.P17,,3500.0,5105.0,polyprotein_fallback,GII.17,,5086.0,6708.0,True,20.0
LC369217.1,75.78586,15.0,7533.0,7524.0,GII.P17,,3500.0,5098.0,polyprotein_fallback,GII.17,,5079.0,6701.0,True,20.0
LC369216.1,75.818596,15.0,7533.0,7524.0,GII.P17,,3500.0,5098.0,polyprotein_fallback,GII.17,,5079.0,6701.0,True,20.0
LC369215.1,75.82543,5.0,7575.0,7576.0,GII.P17,,3500.0,5108.0,polyprotein_fallback,GII.17,,5089.0,6711.0,True,20.0
LC369214.1,75.86151,0.0,7585.0,7591.0,GII.P17,,3500.0,5113.0,polyprotein_fallback,GII.17,,5094.0,6716.0,True,20.0
LC342059.1,86.073425,0.0,7557.0,7557.0,GII.PNA7,,3500.0,5104.0,polyprotein_fallback,GII.12,,5085.0,6692.0,True,20.0
LC777250.1,75.942696,0.0,7576.0,7570.0,GII.P16,,3500.0,5104.0,polyprotein_fallback,GII.4,Sydney_2016,5085.0,6707.0,True,20.0
LC769715.1,76.42701,15.0,7546.0,7531.0,GII.P16,,3500.0,5089.0,polyprotein_fallback,GII.3,,5070.0,6716.0,True,20.0
LC769714.1,75.66408,12.0,7550.0,7532.0,GII.P16,,3500.0,5092.0,polyprotein_fallback,GII.4,Sydney_2016,5073.0,6695.0,True,20.0
LC769713.1,76.34499,6.0,7558.0,7552.0,GII.P16,,3500.0,5098.0,polyprotein_fallback,GII.3,,5079.0,6725.0,True,20.0
LC769712.1,76.34897,5.0,7541.0,7536.0,GII.P16,,3500.0,5099.0,polyprotein_fallback,GII.3,,5080.0,6726.0,True,20.0
LC769709.1,76.22813,10.0,7553.0,7543.0,GII.P16,,3500.0,5094.0,polyprotein_fallback,GII.3,,5075.0,6721.0,True,20.0
LC769708.1,75.97167,0.0,7577.0,7571.0,GII.P16,,3500.0,5104.0,polyprotein_fallback,GII.4,Sydney_2016,5085.0,6707.0,True,20.0
LC769707.1,75.77957,12.0,7571.0,7553.0,GII.P16,,3500.0,5092.0,polyprotein_fallback,GII.4,Sydney_2016,5073.0,6695.0,True,20.0
LC769706.1,76.30204,21.0,7546.0,7525.0,GII.P16,,3500.0,5083.0,polyprotein_fallback,GII.3,,5064.0,6710.0,True,20.0
LC769705.1,75.92715,9.0,7581.0,7566.0,GII.P16,,3500.0,5095.0,polyprotein_fallback,GII.4,Sydney_2016,5076.0,6698.0,True,20.0
LC769704.1,76.46169,1.0,7521.0,7520.0,GII.P16,,3500.0,5103.0,polyprotein_fallback,GII.3,,5084.0,6730.0,True,20.0
LC769703.1,76.71486,10.0,7480.0,7470.0,GII.P16,,3500.0,5094.0,polyprotein_fallback,GII.13,,5075.0,6703.0,True,20.0
LC769702.1,77.13642,12.0,7518.0,7521.0,GII.P16,,3500.0,5092.0,polyprotein_fallback,GII.16,,5073.0,6695.0,True,20.0
LC769701.1,84.42947,17.0,7587.0,7567.0,GII.P31,,3500.0,5087.0,polyprotein_fallback,GII.4,Could not assign,5068.0,6693.0,True,20.0
LC769700.1,68.06236,-36.0,7535.0,7577.0,GII.P38,,3500.0,5140.0,polyprotein_fallback,GII.17,,5121.0,6734.0,True,20.0
LC769699.1,75.62148,37.0,7565.0,7522.0,GII.P16,,3500.0,5067.0,polyprotein_fallback,GII.4,Sydney_2016,5048.0,6670.0,True,20.0
LC769698.1,75.71311,8.0,7561.0,7547.0,GII.P16,,3500.0,5096.0,polyprotein_fallback,GII.4,Sydney_2016,5077.0,6699.0,True,20.0
LC769697.1,75.60936,0.0,7581.0,7575.0,GII.P16,,3500.0,5104.0,polyprotein_fallback,GII.4,Sydney_2016,5085.0,6707.0,True,20.0
LC769696.1,75.726074,13.0,7578.0,7559.0,GII.P16,,3500.0,5091.0,polyprotein_fallback,GII.4,Sydney_2016,5072.0,6694.0,True,20.0
LC769695.1,75.746086,8.0,7562.0,7548.0,GII.P16,,3500.0,5096.0,polyprotein_fallback,GII.4,Sydney_2016,5077.0,6699.0,True,20.0
LC769694.1,75.67523,0.0,7571.0,7565.0,GII.P16,,3500.0,5104.0,polyprotein_fallback,GII.4,Sydney_2016,5085.0,6707.0,True,20.0
LC769693.1,75.712166,10.0,7559.0,7543.0,GII.P16,,3500.0,5094.0,polyprotein_fallback,GII.4,Sydney_2016,5075.0,6697.0,True,20.0
LC769692.1,75.693985,21.0,7574.0,7547.0,GII.P16,,3500.0,5083.0,polyprotein_fallback,GII.4,Sydney_2016,5064.0,6686.0,True,20.0
LC769691.1,75.62304,14.0,7578.0,7558.0,GII.P16,,3500.0,5090.0,polyprotein_fallback,GII.4,Sydney_2016,5071.0,6693.0,True,20.0
LC769689.1,76.36272,10.0,7552.0,7542.0,GII.P16,,3500.0,5094.0,polyprotein_fallback,GII.3,,5075.0,6721.0,True,20.0
LC769688.1,75.70983,11.0,7582.0,7565.0,GII.P16,,3500.0,5093.0,polyprotein_fallback,GII.4,Sydney_2016,5074.0,6696.0,True,20.0
LC769685.1,75.72864,0.0,7571.0,7565.0,GII.P16,,3500.0,5104.0,polyprotein_fallback,GII.4,Sydney_2016,5085.0,6707.0,True,20.0
LC769684.1,75.65605,14.0,7558.0,7538.0,GII.P16,,3500.0,5090.0,polyprotein_fallback,GII.4,Sydney_2016,5071.0,6693.0,True,20.0
LC769683.1,75.68459,11.0,7575.0,7558.0,GII.P16,,3500.0,5093.0,polyprotein_fallback,GII.4,Sydney_2016,5074.0,6696.0,True,20.0
LC769682.1,76.27375,7.0,7571.0,7564.0,GII.P16,,3500.0,5097.0,polyprotein_fallback,GII.3,,5078.0,6724.0,True,20.0
LC769681.1,84.6798,9.0,7575.0,7563.0,GII.P31,,3500.0,5095.0,polyprotein_fallback,GII.4,Could not assign,5076.0,6701.0,True,20.0
LC919492.1,75.82868,16.0,7534.0,7524.0,GII.P17,,3500.0,5097.0,polyprotein_fallback,GII.17,,5084.0,6694.0,True,14.0
LC918524.1,75.88187,15.0,7579.0,7570.0,GII.P17,,3500.0,5098.0,polyprotein_fallback,GII.17,,5079.0,6695.0,True,20.0
LC918523.1,75.857544,17.0,7579.0,7568.0,GII.P17,,3500.0,5096.0,polyprotein_fallback,GII.17,,5077.0,6693.0,True,20.0
LC918522.1,75.91469,15.0,7579.0,7570.0,GII.P17,,3500.0,5098.0,polyprotein_fallback,GII.17,,5079.0,6695.0,True,20.0
LC918521.1,75.8581,21.0,7552.0,7537.0,GII.P17,,3500.0,5092.0,polyprotein_fallback,GII.17,,5073.0,6689.0,True,20.0
LC918520.1,75.719894,11.0,7580.0,7575.0,GII.P17,,3500.0,5102.0,polyprotein_fallback,GII.17,,5083.0,6705.0,True,20.0
LC918519.1,75.75163,3.0,7580.0,7583.0,GII.P17,,3500.0,5110.0,polyprotein_fallback,GII.17,,5091.0,6713.0,True,20.0
LC918518.1,75.92532,4.0,7576.0,7578.0,GII.P17,,3500.0,5109.0,polyprotein_fallback,GII.17,,5090.0,6706.0,True,20.0
LC918517.1,75.78688,10.0,7576.0,7572.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6700.0,True,20.0
LC918516.1,76.00853,12.0,7501.0,7495.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6698.0,True,20.0
LC918515.1,75.86885,10.0,7576.0,7572.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6700.0,True,20.0
LC918514.1,75.91803,10.0,7567.0,7563.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6700.0,True,20.0
LC918513.1,75.82472,17.0,7501.0,7490.0,GII.P17,,3500.0,5096.0,polyprotein_fallback,GII.17,,5077.0,6693.0,True,20.0
LC918512.1,75.91803,10.0,7549.0,7545.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6700.0,True,20.0
LC918511.1,75.92471,0.0,7576.0,7582.0,GII.P17,,3500.0,5113.0,polyprotein_fallback,GII.17,,5094.0,6710.0,True,20.0
LC918510.1,75.99018,0.0,7534.0,7540.0,GII.P17,,3500.0,5113.0,polyprotein_fallback,GII.17,,5094.0,6710.0,True,20.0
LC918509.1,75.60936,10.0,7507.0,7503.0,GII.P17,,3500.0,5103.0,polyprotein_fallback,GII.17,,5084.0,6706.0,True,20.0
LC918508.1,75.796906,24.0,7579.0,7561.0,GII.P17,,3500.0,5089.0,polyprotein_fallback,GII.17,,5070.0,6686.0,True,20.0
LC918507.1,75.86942,14.0,7552.0,7544.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6696.0,True,20.0
LC868438.1,75.87453,21.0,7499.0,7484.0,GII.P17,,3500.0,5092.0,polyprotein_fallback,GII.17,,5073.0,6689.0,True,20.0
LC868437.1,75.87734,12.0,7505.0,7499.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6698.0,True,20.0
LC868436.1,75.90223,14.0,7505.0,7497.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6696.0,True,20.0
LC868435.1,75.64102,26.0,7511.0,7491.0,GII.P17,,3500.0,5087.0,polyprotein_fallback,GII.17,,5068.0,6684.0,True,20.0
LC868434.1,75.85302,14.0,7501.0,7493.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6696.0,True,20.0
LC868433.1,75.84962,19.0,7501.0,7488.0,GII.P17,,3500.0,5094.0,polyprotein_fallback,GII.17,,5075.0,6691.0,True,20.0
LC868432.1,75.661026,21.0,7501.0,7486.0,GII.P17,,3500.0,5092.0,polyprotein_fallback,GII.17,,5073.0,6689.0,True,20.0
LC868431.1,75.885826,14.0,7501.0,7493.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6696.0,True,20.0
LC868430.1,75.885826,14.0,7501.0,7493.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6696.0,True,20.0
LC868429.1,75.885826,14.0,7496.0,7488.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6696.0,True,20.0
LC868428.1,75.85302,14.0,7504.0,7496.0,GII.P17,,3500.0,5099.0,polyprotein_fallback,GII.17,,5080.0,6696.0,True,20.0
LC868427.1,75.87734,12.0,7501.0,7495.0,GII.P17,,3500.0,5101.0,polyprotein_fallback,GII.17,,5082.0,6698.0,True,20.0
LC868426.1,75.83265,15.0,7504.0,7495.0,GII.P17,,3500.0,5098.0,polyprotein_fallback,GII.17,,5079.0,6695.0,True,20.0
MF352144.1,68.88809,31.0,7525.0,7497.0,GII.P26,,3541.0,5070.0,annotated_rdrp,GII.26,,5054.0,6682.0,True,17.0
MF352143.1,68.71721,31.0,7525.0,7497.0,GII.P26,,3541.0,5070.0,annotated_rdrp,GII.26,,5054.0,6682.0,True,17.0
MF352142.1,69.060974,31.0,7525.0,7497.0,GII.P26,,3541.0,5070.0,annotated_rdrp,GII.26,,5054.0,6682.0,True,17.0
MG572732.1,68.56476,31.0,7525.0,7497.0,GII.P26,,3500.0,5073.0,polyprotein_fallback,GII.26,,5054.0,6682.0,True,20.0
MG572731.1,68.572464,31.0,7525.0,7497.0,GII.P26,,3500.0,5073.0,polyprotein_fallback,GII.26,,5054.0,6682.0,True,20.0
MG572730.1,68.62675,31.0,7525.0,7497.0,GII.P26,,3500.0,5073.0,polyprotein_fallback,GII.26,,5054.0,6682.0,True,20.0
MG572719.1,68.482,31.0,7525.0,7497.0,GII.P26,,3500.0,5073.0,polyprotein_fallback,GII.26,,5054.0,6682.0,True,20.0
MG572182.1,77.578415,0.0,7518.0,7518.0,GII.P16,,3500.0,5104.0,polyprotein_fallback,GII.1,,5085.0,6692.0,True,20.0
MG548737.1,85.19127,0.0,7565.0,7559.0,GII.P4,Den_Haag_2006b,3500.0,5104.0,polyprotein_fallback,GII.4,Den_Haag_2006b,5085.0,6707.0,True,20.0
MG049692.1,83.72464,4.0,7516.0,7509.0,GII.P4,Den_Haag_2006b,3500.0,5100.0,polyprotein_fallback,GII.4,Den_Haag_2006b,5081.0,6703.0,True,20.0
MG746045.1,76.47733,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746044.1,76.4937,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746043.1,76.54281,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746042.1,76.38347,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746041.1,76.51006,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746040.1,76.58114,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746039.1,76.59191,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746038.1,76.67919,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746037.1,76.644844,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746036.1,76.75941,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746035.1,76.644844,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746034.1,76.4937,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746033.1,76.564804,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746032.1,76.61382,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746031.1,76.57554,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746030.1,76.483086,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746029.1,76.62848,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746028.1,76.61211,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746027.1,76.53028,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746026.1,76.64102,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746025.1,76.57554,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746024.1,76.59191,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746023.1,76.59575,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746022.1,76.61211,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746021.1,76.49943,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746020.1,76.657394,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746019.1,76.73924,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746018.1,76.657394,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746017.1,76.51577,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746016.1,76.62848,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746015.1,76.51577,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746014.1,76.64102,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746013.1,76.62465,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746012.1,76.608284,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746011.1,76.62465,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746010.1,76.51577,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746009.1,76.66121,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MG746008.1,76.57938,0.0,7536.0,7536.0,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
