"name","begin","length","end","BLAST","BLAST score","refseq","reverse complement","polymerase type","polymerase type support","polymerase subtype","polymerase subtype support","capsid type","capsid type support","capsid subtype","capsid subtype support"
"MT724793.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","81.1344","NC_029646","false","GII.P2","100.0","","","GII.2","100.0","",""
"MT729788.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.5598","NC_029646","false","GII.P4","100.0","Could not assign","","GII.4","100.0","Could not assign",""
"MT731332.1_region_4389_5205","4395","816","5211","Caliciviridae Norovirus GII","89.17589","NC_029646","false","GII.P7","100.0","","","GII.7","100.0","",""
"MN853414.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.65031","NC_029646","false","GII.P17","100.0","","","GII.17","94.0","",""
"MN897756.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.641975","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","88.0"
"MT029316.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.02469","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","86.0"
"MT032004.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.27161","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","75.0"
"MN400355.2_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.17284","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Hong_Kong_2019","74.0"
"MN453358.1_region_4389_5205","4398","816","5214","Caliciviridae Norovirus GII","75.15375","NC_029646","false","GII.P23","100.0","","","GII.23","100.0","",""
"MK752935.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.0","NC_029646","false","GII.P16","100.0","","","GII.2","100.0","",""
"MK753015.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","81.358025","NC_029646","false","GII.P2","100.0","","","GII.2","100.0","",""
"MK762624.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","79.012344","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Could not assign",""
"MK764016.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.27161","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","85.0"
"MK789432.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.773","NC_029646","false","GII.P17","100.0","","","GII.17","96.0","",""
"MK629457.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.27161","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","83.0"
"MK483909.2_region_4389_5205","4391","816","5207","Caliciviridae Norovirus GII","77.90123","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","85.0"
"MK282256.1_region_4389_5205","4380","816","5196","Caliciviridae Norovirus GII","78.895706","NC_029646","false","GII.P17","100.0","","","GII.17","97.0","",""
"MH413070.1_region_4389_5205","4391","816","5207","Caliciviridae Norovirus GII","87.90124","NC_029646","false","GII.P4","100.0","Hunter_2004","87.0","GII.4","100.0","Hunter_2004","81.0"
"MH218571.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.81998","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218574.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.81998","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","98.0","",""
"MH218577.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.81998","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","99.0","",""
"MH218580.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.08015","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218583.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.573364","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218586.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.340324","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218589.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.45006","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218592.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.58693","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218595.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.573364","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218598.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.21702","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218601.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.83354","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218604.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.58693","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218607.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.16049","NC_029646","false","GII.P4","100.0","New_Orleans_2009","99.0","GII.4","100.0","Could not assign",""
"MH218610.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.77778","NC_029646","false","GII.P4","100.0","New_Orleans_2009","99.0","GII.4","100.0","Could not assign",""
"MH218613.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.77778","NC_029646","false","GII.P4","99.0","New_Orleans_2009","100.0","GII.4","100.0","Could not assign",""
"MH218616.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.16049","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218619.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.53086","NC_029646","false","GII.P4","100.0","New_Orleans_2009","100.0","GII.4","100.0","Could not assign",""
"MH218622.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.28395","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218625.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.16049","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218628.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.91358","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218631.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.03704","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218634.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.91358","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218637.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.91358","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218640.1_region_4389_5205","4395","816","5211","Caliciviridae Norovirus GII","91.779144","NC_029646","false","GII.P7","100.0","","","GII.6","100.0","",""
"MH218643.1_region_4389_5205","4395","816","5211","Caliciviridae Norovirus GII","91.65644","NC_029646","false","GII.P7","100.0","","","GII.6","100.0","",""
"MH218646.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.83851","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","99.0","",""
"MH218652.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.543205","NC_029646","false","GII.P4","98.0","New_Orleans_2009","100.0","GII.4","100.0","Could not assign",""
"MH218655.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.887794","NC_029646","false","GII.P2","100.0","","","GII.2","99.0","",""
"MH218660.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.710236","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218663.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.28395","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218667.1_region_4389_5205","4395","816","5211","Caliciviridae Norovirus GII","91.779144","NC_029646","false","GII.P7","99.0","","","GII.6","100.0","",""
"MH218670.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.91358","NC_029646","false","GII.P4","100.0","New_Orleans_2009","99.0","GII.4","100.0","Could not assign",""
"MH218673.1_region_4389_5205","4395","816","5211","Caliciviridae Norovirus GII","92.14724","NC_029646","false","GII.P7","100.0","","","GII.6","100.0","",""
"MH218676.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.83354","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218679.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.83354","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218682.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.83354","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218685.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","78.395065","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","84.0"
"MH218688.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","84.83354","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218691.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.666664","NC_029646","false","GII.P4","100.0","New_Orleans_2009","100.0","GII.4","100.0","Could not assign",""
"MH218694.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.03704","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218697.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","89.51911","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.2","100.0","",""
"MH218700.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.03704","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218703.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.90124","NC_029646","false","GII.P4","100.0","New_Orleans_2009","100.0","GII.4","100.0","Could not assign",""
"MH218706.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","86.79012","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218709.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.03704","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218712.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.45006","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218715.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.16049","NC_029646","false","GII.P31 (GII.Pe)","100.0","","","GII.4","100.0","Could not assign",""
"MH218718.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","87.77778","NC_029646","false","GII.P4","100.0","New_Orleans_2009","100.0","GII.4","100.0","Could not assign",""
"MH218732.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.32675","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MH218735.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.887794","NC_029646","false","GII.P2","100.0","","","GII.2","100.0","",""
"MH218738.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","85.81998","NC_029646","false","GII.P21 (GII.Pb)","100.0","","","GII.3","100.0","",""
"MG892929.3_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","79.012344","NC_029646","false","GII.P16","100.0","","","GII.4","100.0","Sydney_2016","86.0"
"MG892974.3_region_4389_5205","4393","816","5209","Caliciviridae Norovirus GII","80.26961","NC_029646","false","GII.P16","100.0","","","GII.2","98.0","",""
"MG745985.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.24691","NC_029646","false","GII.P16","100.0","","","GII.2","100.0","",""
"MG745988.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.49383","NC_029646","false","GII.P16","100.0","","","GII.2","100.0","",""
"MG745991.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.24691","NC_029646","false","GII.P16","100.0","","","GII.2","97.0","",""
"MG745994.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.12345","NC_029646","false","GII.P16","100.0","","","GII.2","100.0","",""
"MG745997.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.2974","NC_029646","false","GII.P16","100.0","","","GII.2","100.0","",""
"MG746000.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.24691","NC_029646","false","GII.P16","100.0","","","GII.2","98.0","",""
"MG746003.1_region_4389_5205","4389","816","5205","Caliciviridae Norovirus GII","80.24691","NC_029646","false","GII.P16","100.0","","","GII.2","98.0","",""
