"name","begin","length","end","BLAST","BLAST score","refseq","reverse complement","polymerase type","polymerase type support","polymerase subtype","polymerase subtype support","capsid type","capsid type support","capsid subtype","capsid subtype support"
"MZ268406.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.5","100.0","",""
"MW600285.1_region_0_203","5358","203","5561","Caliciviridae Norovirus GI","78.81773","NC_001959","false","","","","","GI.3","99.0","",""
"MW009069.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.15183","NC_029646","false","","","","","GII.5","100.0","",""
"MW305514.1_region_0_635","5085","635","5720","Caliciviridae Norovirus GII","81.732285","NC_029646","false","","","","","GII.9","100.0","",""
"MW305526.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.NA2","100.0","",""
"MW305533.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.52631","NC_029646","false","","","","","GII.5","100.0","",""
"MW305537.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.5","100.0","",""
"MW305593.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","93.71728","NC_029646","false","","","","","GII.12","99.0","",""
"MW305595.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","93.71728","NC_029646","false","","","","","GII.12","95.0","",""
"MW305596.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","93.71728","NC_029646","false","","","","","GII.12","97.0","",""
"MW305597.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","93.71728","NC_029646","false","","","","","GII.12","98.0","",""
"MW305658.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.62827","NC_029646","false","","","","","GII.5","100.0","",""
"MW305676.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.12","99.0","",""
"MW305695.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.15183","NC_029646","false","","","","","GII.5","100.0","",""
"MW305699.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","87.36842","NC_029646","false","","","","","GII.16","100.0","",""
"MW305701.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","96.335075","NC_029646","false","","","","","GII.12","100.0","",""
"MW305702.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.12","98.0","",""
"MW305703.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.789474","NC_029646","false","","","","","GII.12","100.0","",""
"MW305706.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"MW305711.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.21","100.0","",""
"MW305712.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.21","100.0","",""
"MT707683.1_region_0_194","5049","194","5240","Caliciviridae Norovirus GIV","75.12953","NC_029647","false","","","","","","","",""
"MT754282.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.15183","NC_029646","false","","","","","GII.5","100.0","",""
"MN996298.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","97.89474","NC_029646","false","","","","","GII.8","100.0","",""
"MK733201.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.287964","NC_029646","false","","","","","GII.12","100.0","",""
"MK733202.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.27","99.0","",""
"MK733203.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.27","98.0","",""
"MK733204.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.27","100.0","",""
"MK733205.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.27","99.0","",""
"MK733206.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","77.48691","NC_029646","false","","","","","Could not assign","","",""
"MK733207.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.53403","NC_029646","false","","","","","Could not assign","","",""
"MK762720.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.72251","NC_029646","false","","","","","GII.21","100.0","",""
"MK762723.1_region_0_194","5049","194","5240","Caliciviridae Norovirus GIV","74.611404","NC_029647","false","","","","","","","",""
"MK886712.2_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","96.8421","NC_029646","false","","","","","GII.8","100.0","",""
"MK616559.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.12","98.0","",""
"MK616560.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","94.73685","NC_029646","false","","","","","GII.12","99.0","",""
"MK616561.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","94.73685","NC_029646","false","","","","","GII.12","99.0","",""
"MK355712.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.12","100.0","",""
"MK396771.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"MK396773.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.19895","NC_029646","false","","","","","GII.21","100.0","",""
"MK396776.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"MK213549.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","98.42106","NC_029646","false","","","","","GII.8","100.0","",""
"MH702257.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"MH702264.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.21","100.0","",""
"MH702268.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.21","100.0","",""
"MH702278.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","GII.21","100.0","",""
"MH702279.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"MH702280.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"MH702281.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.21","100.0","",""
"MH702282.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"MH702285.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"MH202748.1_region_0_194","5049","194","5240","Caliciviridae Norovirus GIV","75.12953","NC_029647","false","","","","","","","",""
"MG495077.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","79.581154","NC_029646","false","","","","","GII.27","98.0","",""
"MG495078.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","79.581154","NC_029646","false","","","","","GII.27","100.0","",""
"MG495080.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.23","100.0","",""
"MG495081.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","84.29319","NC_029646","false","","","","","GII.24","100.0","",""
"MG495082.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.22","100.0","",""
"MG495083.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.25 (GII.22)","100.0","",""
"MG495084.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.24","100.0","",""
"MG495085.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.24","100.0","",""
"MG557655.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.15183","NC_029646","false","","","","","GII.10","100.0","",""
"MG572720.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.26","90.0","",""
"MG572721.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.26","84.0","",""
"MG572722.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","Could not assign","","",""
"MG572723.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.72251","NC_029646","false","","","","","GII.26","75.0","",""
"MG572724.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.10471","NC_029646","false","","","","","GII.26","83.0","",""
"MG572725.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","Could not assign","","",""
"MG572726.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","Could not assign","","",""
"MG572727.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","Could not assign","","",""
"MG572728.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","Could not assign","","",""
"MG572729.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","Could not assign","","",""
"KY510434.1_region_0_194","5049","194","5240","Caliciviridae Norovirus GIV","74.611404","NC_029647","false","","","","","","","",""
"KY225989.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","84.29319","NC_029646","false","","","","","GII.24","100.0","",""
"KU687012.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.21","100.0","",""
"KU687017.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"KU687019.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"KU687020.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.21","100.0","",""
"KU687021.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"KU687022.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.21","100.0","",""
"KU687023.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.21","100.0","",""
"KU306738.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.26","91.0","",""
"KT290889.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.23","100.0","",""
"KR232647.2_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.23","100.0","",""
"HM590541.3_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"GU138162.3_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"GU138176.3_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"GU138177.3_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.21","100.0","",""
"LC769702.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","87.958115","NC_029646","false","","","","","GII.16","100.0","",""
"KY496328.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.23","100.0","",""
"MN567957.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.10471","NC_029646","false","","","","","GII.11","100.0","",""
"PZ221915.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.62827","NC_029646","false","","","","","GII.3","100.0","",""
"PZ234772.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.17","100.0","",""
"PZ240487.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","79.775276","NC_029646","false","","","","","GII.4","100.0","Sydney_2016","76.0"
"PX285872.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","GII.2","100.0","",""
"PV784272.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.17","100.0","",""
"PV784273.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.17","100.0","",""
"PV784303.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.17","100.0","",""
"PV635313.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.17","100.0","",""
"PV275040.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.01047","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PV275062.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","79.775276","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PQ213436.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.42105","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PQ215575.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.01047","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PQ273182.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.0","NC_029646","false","","","","","GII.3","100.0","",""
"PQ273187.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.6","100.0","",""
"PQ304610.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","84.29319","NC_029646","false","","","","","GII.17","100.0","",""
"PQ304611.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.17","100.0","",""
"PQ304633.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.42105","NC_029646","false","","","","","GII.17","100.0","",""
"PQ310235.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.17","100.0","",""
"PQ373127.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.17","100.0","",""
"PQ100946.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.10526","NC_029646","false","","","","","GII.7","100.0","",""
"PP658552.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.01047","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PP381824.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.17","99.0","",""
"OR536466.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.19895","NC_029646","false","","","","","GII.3","100.0","",""
"OR536492.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.0","NC_029646","false","","","","","GII.3","100.0","",""
"OP901692.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","97.90576","NC_029646","false","","","","","GII.6","100.0","",""
"OQ342793.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.15183","NC_029646","false","","","","","GII.3","100.0","",""
"OP686903.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.0","NC_029646","false","","","","","GII.10","100.0","",""
"OP686904.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","97.89474","NC_029646","false","","","","","GII.8","100.0","",""
"OP690427.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.12","99.0","",""
"OK376253.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","84.210526","NC_029646","false","","","","","GII.2","100.0","",""
"OL898506.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","87.89474","NC_029646","false","","","","","GII.1","88.0","",""
"OL898507.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.2","100.0","",""
"OL898513.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","85.86388","NC_029646","false","","","","","GII.14","100.0","",""
"OL913975.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.15183","NC_029646","false","","","","","GII.3","100.0","",""
"OL943801.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","79.581154","NC_029646","false","","","","","GII.3","99.0","",""
"OL943802.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.10471","NC_029646","false","","","","","GII.17","100.0","",""
"NC_044932.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.NA2","100.0","",""
"MZ312111.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","86.38743","NC_029646","false","","","","","GII.9","98.0","",""
"MZ233536.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.01047","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MW661246.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","GII.2","100.0","",""
"MW661253.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.24608","NC_029646","false","","","","","GII.17","99.0","",""
"MW661284.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","96.335075","NC_029646","false","","","","","GII.6","100.0","",""
"MW243610.2_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","96.858635","NC_029646","false","","","","","GII.6","100.0","",""
"MW305737.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","98.42106","NC_029646","false","","","","","GII.6","100.0","",""
"MT712130.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.12","100.0","",""
"MT712147.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.26316","NC_029646","false","","","","","GII.12","100.0","",""
"MT724793.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.63158","NC_029646","false","","","","","GII.2","100.0","",""
"MT729788.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","76.963356","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MT731332.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.7","100.0","",""
"MT028542.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","79.057594","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MN400355.2_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.42105","NC_029646","false","","","","","GII.4","100.0","Hong_Kong_2019","97.0"
"MN447470.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","86.910995","NC_029646","false","","","","","GII.16","100.0","",""
"MN453358.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.23","100.0","",""
"MN453359.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","84.29319","NC_029646","false","","","","","GII.24","100.0","",""
"MK753015.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.68421","NC_029646","false","","","","","GII.2","100.0","",""
"MH979229.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.68421","NC_029646","false","","","","","GII.2","100.0","",""
"MK282256.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.17","100.0","",""
"MH413070.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.53403","NC_029646","false","","","","","GII.4","100.0","Hunter_2004","87.0"
"MH218570.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.62827","NC_029646","false","","","","","GII.3","100.0","",""
"MH218573.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.15183","NC_029646","false","","","","","GII.3","100.0","",""
"MH218591.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.10471","NC_029646","false","","","","","GII.17","100.0","",""
"MH218639.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","97.3822","NC_029646","false","","","","","GII.6","100.0","",""
"MH218640.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","97.90576","NC_029646","false","","","","","GII.6","100.0","",""
"MH218641.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","97.368416","NC_029646","false","","","","","GII.6","100.0","",""
"MH218642.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","95.789474","NC_029646","false","","","","","GII.6","100.0","",""
"MH218645.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","97.89474","NC_029646","false","","","","","GII.6","100.0","",""
"MH218651.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.13","100.0","",""
"MH218655.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.76963","NC_029646","false","","","","","GII.2","100.0","",""
"MH218657.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.1579","NC_029646","false","","","","","GII.2","100.0","",""
"MH218658.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.72251","NC_029646","false","","","","","GII.7","100.0","",""
"MH218661.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","82.72251","NC_029646","false","","","","","GII.7","100.0","",""
"MH218667.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","96.31579","NC_029646","false","","","","","GII.6","100.0","",""
"MH218669.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","77.48691","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MH218687.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","96.858635","NC_029646","false","","","","","GII.6","100.0","",""
"MH218689.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","83.68421","NC_029646","false","","","","","GII.17","100.0","",""
"MH218692.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.67539","NC_029646","false","","","","","GII.7","100.0","",""
"MH218731.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","87.89474","NC_029646","false","","","","","GII.1","99.0","",""
"MG706448.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.57895","NC_029646","false","","","","","GII.NA2","100.0","",""
"MG049692.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","78.94737","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MG572182.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","88.947365","NC_029646","false","","","","","GII.1","100.0","",""
"MG572719.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","76.8421","NC_029646","false","","","","","GII.26","70.0","",""
"MG572730.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","77.36842","NC_029646","false","","","","","GII.26","77.0","",""
"MG572731.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","77.36842","NC_029646","false","","","","","GII.26","72.0","",""
"MG572732.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.26","78.0","",""
"MF352142.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.26","80.0","",""
"MF352143.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","80.0","NC_029646","false","","","","","GII.26","72.0","",""
"MF352144.1_region_0_191","5085","191","5276","Caliciviridae Norovirus GII","81.05263","NC_029646","false","","","","","GII.26","80.0","",""
