"name","begin","length","end","BLAST","BLAST score","refseq","reverse complement","polymerase type","polymerase type support","polymerase subtype","polymerase subtype support","capsid type","capsid type support","capsid subtype","capsid subtype support"
"OP729314.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","76.676384","NC_029646","false","","","","","GII.20","100.0","",""
"MZ769126.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.41983","NC_029646","false","","","","","GII.12","100.0","",""
"MZ769132.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","84.25656","NC_029646","false","","","","","GII.16","100.0","",""
"MZ268406.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.259476","NC_029646","false","","","","","GII.5","100.0","",""
"MW009069.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.84256","NC_029646","false","","","","","GII.5","100.0","",""
"MW305514.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","84.25656","NC_029646","false","","","","","GII.9","100.0","",""
"MW305526.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.13412","NC_029646","false","","","","","GII.NA2","100.0","",""
"MW305533.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.259476","NC_029646","false","","","","","GII.5","100.0","",""
"MW305537.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.55102","NC_029646","false","","","","","GII.5","100.0","",""
"MW305593.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","88.33819","NC_029646","false","","","","","GII.12","84.0","",""
"MW305595.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","88.33819","NC_029646","false","","","","","GII.12","91.0","",""
"MW305596.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","88.33819","NC_029646","false","","","","","GII.12","87.0","",""
"MW305597.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","88.33819","NC_029646","false","","","","","GII.12","83.0","",""
"MW305658.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.84256","NC_029646","false","","","","","GII.5","100.0","",""
"MW305676.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.71137","NC_029646","false","","","","","GII.12","99.0","",""
"MW305695.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.5","100.0","",""
"MW305701.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.62682","NC_029646","false","","","","","GII.12","100.0","",""
"MW305702.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.41983","NC_029646","false","","","","","GII.12","100.0","",""
"MW305703.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.71137","NC_029646","false","","","","","GII.12","100.0","",""
"MW305706.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.883385","NC_029646","false","","","","","GII.21","100.0","",""
"MW305711.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.21","100.0","",""
"MW305712.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.21","100.0","",""
"MT707683.1_region_0_346","5085","346","5428","Caliciviridae Norovirus GII","73.12138","NC_029646","false","","","","","GIX.1 (GII.15)","100.0","",""
"MT754282.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.13412","NC_029646","false","","","","","GII.5","100.0","",""
"MN996298.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","96.50146","NC_029646","false","","","","","GII.8","100.0","",""
"MK733201.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","93.586006","NC_029646","false","","","","","GII.12","100.0","",""
"MK733202.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","76.676384","NC_029646","false","","","","","GII.27","97.0","",""
"MK733205.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","76.96793","NC_029646","false","","","","","GII.27","95.0","",""
"MK733206.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.21866","NC_029646","false","","","","","GII.27","92.0","",""
"MK733207.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","76.09329","NC_029646","false","","","","","GII.27","89.0","",""
"MK762720.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","81.04956","NC_029646","false","","","","","GII.21","100.0","",""
"MK762723.1_region_0_346","5085","346","5428","Caliciviridae Norovirus GII","73.4104","NC_029646","false","","","","","GIX.1 (GII.15)","100.0","",""
"MK886712.2_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.33527","NC_029646","false","","","","","GII.8","100.0","",""
"MK616559.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","91.83673","NC_029646","false","","","","","GII.12","99.0","",""
"MK616560.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","91.83673","NC_029646","false","","","","","GII.12","100.0","",""
"MK616561.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","91.83673","NC_029646","false","","","","","GII.12","100.0","",""
"MK355712.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.71137","NC_029646","false","","","","","GII.12","100.0","",""
"MK396771.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.21","100.0","",""
"MK396773.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.21","100.0","",""
"MK396776.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.21","100.0","",""
"MK213549.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","96.209915","NC_029646","false","","","","","GII.8","100.0","",""
"MH702257.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.21","100.0","",""
"MH702264.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.21","100.0","",""
"MH702268.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.7172","NC_029646","false","","","","","GII.21","100.0","",""
"MH702278.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.17493","NC_029646","false","","","","","GII.21","100.0","",""
"MH702279.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.21","100.0","",""
"MH702280.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.21","100.0","",""
"MH702281.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.21","100.0","",""
"MH702282.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.21","100.0","",""
"MH702285.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.21","100.0","",""
"MH202748.1_region_0_346","5085","346","5428","Caliciviridae Norovirus GII","73.12138","NC_029646","false","","","","","GIX.1 (GII.15)","100.0","",""
"MG495081.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.24","100.0","",""
"MG495082.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.75802","NC_029646","false","","","","","GII.22","100.0","",""
"MG495084.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.24","100.0","",""
"MG495085.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.24","100.0","",""
"MG557655.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.10","100.0","",""
"KY510434.1_region_0_346","5085","346","5428","Caliciviridae Norovirus GII","73.4104","NC_029646","false","","","","","GIX.1 (GII.15)","100.0","",""
"KY225989.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.7172","NC_029646","false","","","","","GII.24","100.0","",""
"KU687012.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.46648","NC_029646","false","","","","","GII.21","100.0","",""
"KU687017.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.21","100.0","",""
"KU687019.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.21","100.0","",""
"KU687020.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.883385","NC_029646","false","","","","","GII.21","100.0","",""
"KU687021.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.21","100.0","",""
"KU687022.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.21","100.0","",""
"KU687023.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.46648","NC_029646","false","","","","","GII.21","100.0","",""
"HM590541.3_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.21","100.0","",""
"GU138162.3_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.21","100.0","",""
"GU138176.3_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.21","100.0","",""
"GU138177.3_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.21","100.0","",""
"LC769702.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.67347","NC_029646","false","","","","","GII.16","100.0","",""
"PZ221915.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.13412","NC_029646","false","","","","","GII.3","100.0","",""
"PZ234772.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.17","100.0","",""
"PZ240487.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.21866","NC_029646","false","","","","","GII.4","100.0","Sydney_2016","90.0"
"PX285872.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.17493","NC_029646","false","","","","","GII.2","100.0","",""
"PV784272.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.17","100.0","",""
"PV784273.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.17","100.0","",""
"PV784303.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.17","100.0","",""
"PV635313.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.17","100.0","",""
"PV275040.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.5102","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PV275062.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","74.635574","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PQ213436.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.80175","NC_029646","false","","","","","GII.4","100.0","Den_Haag_2006b","92.0"
"PQ215575.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","74.344025","NC_029646","false","","","","","GII.4","100.0","Sydney_2012","91.0"
"PQ273187.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","93.002914","NC_029646","false","","","","","GII.6","100.0","",""
"PQ304610.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.17","100.0","",""
"PQ304611.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.7172","NC_029646","false","","","","","GII.17","100.0","",""
"PQ304633.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.55102","NC_029646","false","","","","","GII.17","100.0","",""
"PQ310235.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.7172","NC_029646","false","","","","","GII.17","100.0","",""
"PQ373127.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.17","100.0","",""
"PQ100946.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","81.63265","NC_029646","false","","","","","GII.7","100.0","",""
"PP658552.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.5102","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"PP381824.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.17","100.0","",""
"OR536466.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.55102","NC_029646","false","","","","","GII.3","100.0","",""
"OR536492.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","76.676384","NC_029646","false","","","","","GII.3","100.0","",""
"OP901692.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.62682","NC_029646","false","","","","","GII.6","100.0","",""
"OQ342793.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.3","100.0","",""
"OP686903.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.13412","NC_029646","false","","","","","GII.10","100.0","",""
"OP686904.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.918365","NC_029646","false","","","","","GII.8","100.0","",""
"OP690427.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.12828","NC_029646","false","","","","","GII.12","100.0","",""
"OK376253.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.883385","NC_029646","false","","","","","GII.2","100.0","",""
"OL898506.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","86.00583","NC_029646","false","","","","","GII.1","95.0","",""
"OL898507.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.2","100.0","",""
"OL898513.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","82.507286","NC_029646","false","","","","","GII.14","100.0","",""
"OL913975.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.55102","NC_029646","false","","","","","GII.3","100.0","",""
"OL943802.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.883385","NC_029646","false","","","","","GII.17","100.0","",""
"NC_044932.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.84256","NC_029646","false","","","","","GII.NA2","100.0","",""
"MZ312111.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.67347","NC_029646","false","","","","","GII.9","100.0","",""
"MZ233536.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","74.92712","NC_029646","false","","","","","GII.4","100.0","New_Orleans_2009","80.0"
"MW661246.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.2","100.0","",""
"MW661253.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.17","100.0","",""
"MW661284.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.46064","NC_029646","false","","","","","GII.6","100.0","",""
"MW243610.2_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.33527","NC_029646","false","","","","","GII.6","100.0","",""
"MW305737.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.918365","NC_029646","false","","","","","GII.6","100.0","",""
"MT712130.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.71137","NC_029646","false","","","","","GII.12","100.0","",""
"MT712147.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.71137","NC_029646","false","","","","","GII.12","100.0","",""
"MT724793.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.2","100.0","",""
"MT729788.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","74.635574","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MT731332.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","82.215744","NC_029646","false","","","","","GII.7","100.0","",""
"MT028542.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","74.635574","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MN400355.2_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.21866","NC_029646","false","","","","","GII.4","100.0","Hong_Kong_2019","100.0"
"MN453359.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.24","100.0","",""
"MK753015.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.2","100.0","",""
"MH979229.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.17493","NC_029646","false","","","","","GII.2","100.0","",""
"MK282256.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.17","100.0","",""
"MH413070.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.80175","NC_029646","false","","","","","GII.4","100.0","Hunter_2004","81.0"
"MH218570.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.259476","NC_029646","false","","","","","GII.3","100.0","",""
"MH218573.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.84256","NC_029646","false","","","","","GII.3","100.0","",""
"MH218591.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.591835","NC_029646","false","","","","","GII.17","100.0","",""
"MH218639.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.75219","NC_029646","false","","","","","GII.6","100.0","",""
"MH218640.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.04373","NC_029646","false","","","","","GII.6","100.0","",""
"MH218641.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.46064","NC_029646","false","","","","","GII.6","100.0","",""
"MH218642.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.71137","NC_029646","false","","","","","GII.6","100.0","",""
"MH218645.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.46064","NC_029646","false","","","","","GII.6","100.0","",""
"MH218651.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.13412","NC_029646","false","","","","","GII.13","100.0","",""
"MH218655.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.46648","NC_029646","false","","","","","GII.2","100.0","",""
"MH218657.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.2","100.0","",""
"MH218658.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","81.3411","NC_029646","false","","","","","GII.7","100.0","",""
"MH218661.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","81.3411","NC_029646","false","","","","","GII.7","100.0","",""
"MH218667.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","92.71137","NC_029646","false","","","","","GII.6","100.0","",""
"MH218669.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","74.052475","NC_029646","false","","","","","GII.4","100.0","Could not assign",""
"MH218687.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.33527","NC_029646","false","","","","","GII.6","100.0","",""
"MH218689.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.00874","NC_029646","false","","","","","GII.17","100.0","",""
"MH218692.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","80.46648","NC_029646","false","","","","","GII.7","100.0","",""
"MH218731.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","86.58892","NC_029646","false","","","","","GII.1","100.0","",""
"MG706448.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","77.84256","NC_029646","false","","","","","GII.NA2","100.0","",""
"MG049692.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","75.80175","NC_029646","false","","","","","GII.4","100.0","Den_Haag_2006b","96.0"
"LC918510.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.17","100.0","",""
"LC918511.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.17","100.0","",""
"LC769700.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.7172","NC_029646","false","","","","","GII.17","100.0","",""
"LC342059.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.918365","NC_029646","false","","","","","GII.12","100.0","",""
"LC369214.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.17","99.0","",""
"HM596590.4_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","78.42566","NC_029646","false","","","","","GII.5","100.0","",""
"PV843276.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","79.30029","NC_029646","false","","","","","GII.2","100.0","",""
"PV553834.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","93.29446","NC_029646","false","","","","","GII.6","100.0","",""
"OR536443.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","82.798836","NC_029646","false","","","","","GII.14","100.0","",""
"OR536445.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.09038","NC_029646","false","","","","","GII.14","100.0","",""
"OR536446.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","82.798836","NC_029646","false","","","","","GII.14","100.0","",""
"OR536448.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.09038","NC_029646","false","","","","","GII.14","100.0","",""
"OR536449.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.09038","NC_029646","false","","","","","GII.14","100.0","",""
"OR536451.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.38193","NC_029646","false","","","","","GII.14","100.0","",""
"OR536452.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","82.798836","NC_029646","false","","","","","GII.14","100.0","",""
"OR536453.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.38193","NC_029646","false","","","","","GII.14","100.0","",""
"OR536455.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","82.798836","NC_029646","false","","","","","GII.14","100.0","",""
"OR536456.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.38193","NC_029646","false","","","","","GII.14","100.0","",""
"OR536461.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","83.09038","NC_029646","false","","","","","GII.14","100.0","",""
"OR536463.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","82.798836","NC_029646","false","","","","","GII.14","100.0","",""
"OR546391.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","96.209915","NC_029646","false","","","","","GII.8","100.0","",""
"OR546392.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","96.50146","NC_029646","false","","","","","GII.8","100.0","",""
"OR546393.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.75219","NC_029646","false","","","","","GII.8","100.0","",""
"OR546394.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.918365","NC_029646","false","","","","","GII.8","100.0","",""
"OR546395.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.918365","NC_029646","false","","","","","GII.8","100.0","",""
"OR546396.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.75219","NC_029646","false","","","","","GII.8","100.0","",""
"OR546397.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.918365","NC_029646","false","","","","","GII.8","100.0","",""
"OR546398.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","95.04373","NC_029646","false","","","","","GII.8","100.0","",""
"OR546399.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.75219","NC_029646","false","","","","","GII.8","100.0","",""
"OR546400.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","94.75219","NC_029646","false","","","","","GII.8","100.0","",""
"OR397766.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","86.29738","NC_029646","false","","","","","GII.1","100.0","",""
"OR397767.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","86.29738","NC_029646","false","","","","","GII.1","100.0","",""
"OR397768.1_region_0_343","5085","343","5428","Caliciviridae Norovirus GII","86.00583","NC_029646","false","","","","","GII.1","100.0","",""
