name,begin,length,end,BLAST,BLAST score,refseq,reverse complement,polymerase type,polymerase type support,polymerase subtype,polymerase subtype support,capsid type,capsid type support,capsid subtype,capsid subtype support
MH979229.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,80.72445,NC_029646,False,GII.P16,100.0,,,,,,
MK282256.1_region_4389_5166,4380,777,5157,Caliciviridae Norovirus GII,79.45737,NC_029646,False,GII.P17,100.0,,,,,,
MH413070.1_region_4389_5166,4391,777,5168,Caliciviridae Norovirus GII,89.147285,NC_029646,False,GII.P4,100.0,Hunter_2004,78.0,,,,
MH218570.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,86.434105,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218571.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,86.434105,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218573.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,85.01292,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218581.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,85.52972,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218591.1_region_4389_5166,4392,777,5169,Caliciviridae Norovirus GII,81.014305,NC_029646,False,GII.P16,100.0,,,,,,
MH218620.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,88.48641,NC_029646,False,GII.P31 (GII.Pe),100.0,,,,,,
MH218625.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,88.35705,NC_029646,False,GII.P31 (GII.Pe),100.0,,,,,,
MH218639.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,91.49484,NC_029646,False,GII.P7,100.0,,,,,,
MH218640.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,92.01031,NC_029646,False,GII.P7,100.0,,,,,,
MH218641.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,92.26804,NC_029646,False,GII.P7,100.0,,,,,,
MH218642.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,91.88144,NC_029646,False,GII.P7,100.0,,,,,,
MH218645.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,92.01031,NC_029646,False,GII.P7,100.0,,,,,,
MH218646.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,86.30491,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218650.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,92.01031,NC_029646,False,GII.P7,100.0,,,,,,
MH218651.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,85.621765,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218652.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,87.58086,NC_029646,False,GII.P4,100.0,New_Orleans_2009,99.0,,,,
MH218654.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,86.434105,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218655.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,81.11255,NC_029646,False,GII.P2,100.0,,,,,,
MH218657.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,90.168175,NC_029646,False,GII.P31 (GII.Pe),100.0,,,,,,
MH218658.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,91.88144,NC_029646,False,GII.P7,100.0,,,,,,
MH218660.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,85.40051,NC_029646,False,GII.P21 (GII.Pb),100.0,,,,,,
MH218661.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,91.49484,NC_029646,False,GII.P7,100.0,,,,,,
MH218667.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,91.62371,NC_029646,False,GII.P7,100.0,,,,,,
MH218669.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,87.32212,NC_029646,False,GII.P4,99.0,New_Orleans_2009,95.0,,,,
MH218687.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,92.139175,NC_029646,False,GII.P7,100.0,,,,,,
MH218689.1_region_4389_5166,4380,777,5157,Caliciviridae Norovirus GII,79.06977,NC_029646,False,GII.P17,100.0,,,,,,
MH218692.1_region_4389_5166,4395,777,5172,Caliciviridae Norovirus GII,90.85052,NC_029646,False,GII.P7,100.0,,,,,,
MH218714.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,88.48641,NC_029646,False,GII.P4,100.0,New_Orleans_2009,100.0,,,,
MH218731.1_region_4389_5166,4383,777,5160,Caliciviridae Norovirus GII,84.813385,NC_029646,False,GII.P33 (GII.Pg),100.0,,,,,,
MG892946.3_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,80.206985,NC_029646,False,GII.P16,100.0,,,,,,
MG706448.1_region_4389_5166,4398,777,5175,Caliciviridae Norovirus GII,75.25773,NC_029646,False,GII.PNA2,100.0,,,,,,
MG049692.1_region_4389_5166,4393,777,5170,Caliciviridae Norovirus GII,87.7261,NC_029646,False,GII.P4,100.0,Den_Haag_2006b,100.0,,,,
MG548737.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,88.87451,NC_029646,False,GII.P4,100.0,Den_Haag_2006b,100.0,,,,
MG572182.1_region_4389_5166,4389,777,5166,Caliciviridae Norovirus GII,80.98318,NC_029646,False,GII.P16,100.0,,,,,,
MG572719.1_region_4389_5166,4420,777,5197,Caliciviridae Norovirus GII,75.68628,NC_029646,False,GII.P26,100.0,,,GII.26,73.0,,
MG572730.1_region_4389_5166,4420,777,5197,Caliciviridae Norovirus GII,75.81699,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
MG572731.1_region_4389_5166,4420,777,5197,Caliciviridae Norovirus GII,75.947716,NC_029646,False,GII.P26,100.0,,,GII.26,76.0,,
MG572732.1_region_4389_5166,4420,777,5197,Caliciviridae Norovirus GII,76.20915,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
MF352142.1_region_4389_5166,4420,777,5197,Caliciviridae Norovirus GII,77.12418,NC_029646,False,GII.P26,100.0,,,GII.26,76.0,,
MF352143.1_region_4389_5166,4420,777,5197,Caliciviridae Norovirus GII,76.20915,NC_029646,False,GII.P26,100.0,,,GII.26,81.0,,
MF352144.1_region_4389_5166,4420,777,5197,Caliciviridae Norovirus GII,76.339874,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
LC918510.1_region_4389_5166,4380,777,5157,Caliciviridae Norovirus GII,80.07762,NC_029646,False,GII.P17,100.0,,,,,,
