name,begin,length,end,BLAST,BLAST score,refseq,reverse complement,polymerase type,polymerase type support,polymerase subtype,polymerase subtype support,capsid type,capsid type support,capsid subtype,capsid subtype support
PQ215525.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,77.77778,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Could not assign,
PQ215575.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.53086,NC_029646,False,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
PQ215578.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.03704,NC_029646,False,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
PQ218468.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.28395,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
PQ273182.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,90.54054,NC_029646,False,GII.P12,100.0,,,GII.3,100.0,,
PQ273187.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,92.52451,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
PQ304610.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,79.484024,NC_029646,False,GII.P17,100.0,,,GII.17,94.0,,
PQ304611.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,79.484024,NC_029646,False,GII.P17,100.0,,,GII.17,97.0,,
PQ304633.1_region_4389_5205,4379,816,5195,Caliciviridae Norovirus GII,80.12345,NC_029646,False,GII.P17,87.0,,,GII.17,100.0,,
PQ310235.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,79.484024,NC_029646,False,GII.P17,100.0,,,GII.17,97.0,,
PQ373127.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.15951,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
PQ100946.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,89.81595,NC_029646,False,GII.P7,100.0,,,GII.7,100.0,,
PP549876.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.51852,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,92.0
PP658552.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.666664,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
PP658553.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.16049,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
PP381824.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.40491,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
OR536466.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.97041,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
OR536469.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.230576,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
OR536475.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.35388,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,99.0,,
OR536476.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.72379,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
OR536477.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.47719,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
OR536481.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.72379,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
OR536485.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.97041,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
OR536491.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,83.97041,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
OR536492.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,84.09371,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,99.0,,
OP901692.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,91.779144,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
OQ342793.1_region_4389_5205,4353,816,5169,Caliciviridae Norovirus GII,74.78475,NC_029646,False,GII.P25,100.0,,,,,,
OP686903.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,79.62963,NC_029646,False,GII.P16,100.0,,,GII.10,100.0,,
OP686904.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,95.09804,NC_029646,False,GII.P8,100.0,,,GII.8,100.0,,
OP690427.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,81.650246,NC_029646,False,GII.P16,100.0,,,GII.12,97.0,,
OP712197.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,90.909096,NC_029646,False,GII.P12,100.0,,,GII.3,99.0,,
OK376253.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,80.147964,NC_029646,False,GII.P16,100.0,,,GII.2,98.0,,
OL898506.1_region_4389_5205,4383,816,5199,Caliciviridae Norovirus GII,84.76659,NC_029646,False,GII.P33 (GII.Pg),100.0,,,Could not assign,,,
OL898507.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,80.37037,NC_029646,False,GII.P16,100.0,,,GII.2,100.0,,
OL898508.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.03704,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
OL898511.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.16049,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
OL898513.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,89.69325,NC_029646,False,GII.P7,100.0,,,GII.14,100.0,,
OL913975.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,91.27764,NC_029646,False,GII.P12,100.0,,,GII.3,100.0,,
OL943799.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,85.679016,NC_029646,False,GII.P4,100.0,Den_Haag_2006b,96.0,GII.4,100.0,Could not assign,
OL943800.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.296295,NC_029646,False,GII.P4,100.0,Den_Haag_2006b,98.0,GII.4,100.0,Could not assign,
OL943801.1_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,80.07381,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
OL943802.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,88.88889,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.17,96.0,,
NC_044932.1_region_4389_5205,4398,816,5214,Caliciviridae Norovirus GII,74.78475,NC_029646,False,GII.PNA2,100.0,,,GII.NA2,100.0,,
MZ312111.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,91.40049,NC_029646,False,GII.P7,100.0,,,GII.9,98.0,,
MZ233536.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.79012,NC_029646,False,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
MW661246.1_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,80.6135,NC_029646,False,GII.P16,100.0,,,GII.2,100.0,,
MW661253.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.895706,NC_029646,False,GII.P17,100.0,,,GII.17,97.0,,
MW661264.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,77.90123,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,83.0
MW661284.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,93.75,NC_029646,False,GII.P7,100.0,,,GII.6,99.0,,
MW243610.2_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,93.75,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MW305737.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,93.9951,NC_029646,False,GII.P6,81.0,,,GII.6,100.0,,
MT712130.1_region_4389_5205,4383,816,5199,Caliciviridae Norovirus GII,86.39706,NC_029646,False,GII.P33 (GII.Pg),100.0,,,GII.12,96.0,,
MT712147.1_region_4389_5205,4383,816,5199,Caliciviridae Norovirus GII,86.39706,NC_029646,False,GII.P33 (GII.Pg),100.0,,,GII.12,98.0,,
MT724793.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,81.1344,NC_029646,False,GII.P2,100.0,,,GII.2,100.0,,
MT729788.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.5598,NC_029646,False,GII.P4,100.0,Could not assign,,GII.4,100.0,Could not assign,
MT731332.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,89.17589,NC_029646,False,GII.P7,100.0,,,GII.7,100.0,,
MN897755.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.641975,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,84.0
MT028542.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,88.0247,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
MN400355.2_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.17284,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
MN447470.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,80.91698,NC_029646,False,GII.P16,100.0,,,GII.16,98.0,,
MN453358.1_region_4389_5205,4398,816,5214,Caliciviridae Norovirus GII,75.15375,NC_029646,False,GII.P23,100.0,,,GII.23,99.0,,
MN453359.1_region_4389_5205,4398,816,5214,Caliciviridae Norovirus GII,75.27675,NC_029646,False,GII.P24,100.0,,,GII.24,100.0,,
MK753015.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,81.358025,NC_029646,False,GII.P2,100.0,,,GII.2,100.0,,
MK789435.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.049385,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
MH979229.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,80.49383,NC_029646,False,GII.P16,100.0,,,GII.2,99.0,,
MK282256.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.895706,NC_029646,False,GII.P17,100.0,,,GII.17,95.0,,
MH413070.1_region_4389_5205,4391,816,5207,Caliciviridae Norovirus GII,87.90124,NC_029646,False,GII.P4,100.0,Hunter_2004,85.0,GII.4,100.0,Hunter_2004,84.0
MH218570.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,85.81998,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218571.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,85.81998,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218573.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,84.340324,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218581.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,84.83354,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218591.1_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,80.37037,NC_029646,False,GII.P16,100.0,,,GII.17,98.0,,
MH218620.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.40741,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
MH218625.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.16049,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
MH218639.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,91.16564,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218640.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,91.779144,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218641.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,92.14724,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218642.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,91.65644,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218645.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,92.14724,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218646.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,85.83851,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,99.0,,
MH218650.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,91.779144,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218651.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,85.08015,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.13,100.0,,
MH218652.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.543205,NC_029646,False,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
MH218654.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,85.81998,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218655.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,80.887794,NC_029646,False,GII.P2,100.0,,,GII.2,100.0,,
MH218657.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,89.51911,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.2,99.0,,
MH218658.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,90.67485,NC_029646,False,GII.P7,100.0,,,GII.7,100.0,,
MH218660.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,84.710236,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218661.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,90.30675,NC_029646,False,GII.P7,100.0,,,GII.7,100.0,,
MH218667.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,91.779144,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218669.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,86.17284,NC_029646,False,GII.P4,100.0,New_Orleans_2009,92.0,GII.4,100.0,Could not assign,
MH218687.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,92.02454,NC_029646,False,GII.P7,100.0,,,GII.6,100.0,,
MH218689.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.5276,NC_029646,False,GII.P17,100.0,,,GII.17,95.0,,
MH218692.1_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,89.69325,NC_029646,False,GII.P7,100.0,,,GII.7,97.0,,
MH218714.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.40741,NC_029646,False,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
MH218731.1_region_4389_5205,4383,816,5199,Caliciviridae Norovirus GII,85.13514,NC_029646,False,GII.P33 (GII.Pg),100.0,,,Could not assign,,,
MG892946.3_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,79.75309,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
MG706448.1_region_4389_5205,4398,816,5214,Caliciviridae Norovirus GII,74.78475,NC_029646,False,GII.PNA2,100.0,,,GII.NA2,100.0,,
MG049692.1_region_4389_5205,4393,816,5209,Caliciviridae Norovirus GII,86.543205,NC_029646,False,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Could not assign,
MG548737.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.65432,NC_029646,False,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Could not assign,
MG572182.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,81.60494,NC_029646,False,GII.P16,100.0,,,Could not assign,,,
MG572719.1_region_4389_5205,4420,816,5236,Caliciviridae Norovirus GII,75.2451,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
MG572730.1_region_4389_5205,4420,816,5236,Caliciviridae Norovirus GII,75.367645,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
MG572731.1_region_4389_5205,4420,816,5236,Caliciviridae Norovirus GII,75.4902,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
MG572732.1_region_4389_5205,4420,816,5236,Caliciviridae Norovirus GII,75.85784,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
MF352142.1_region_4389_5205,4420,816,5236,Caliciviridae Norovirus GII,76.71568,NC_029646,False,GII.P26,100.0,,,GII.26,83.0,,
MF352143.1_region_4389_5205,4420,816,5236,Caliciviridae Norovirus GII,75.85784,NC_029646,False,GII.P26,100.0,,,GII.26,76.0,,
MF352144.1_region_4389_5205,4420,816,5236,Caliciviridae Norovirus GII,75.98039,NC_029646,False,GII.P26,100.0,,,Could not assign,,,
LC918510.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,79.484024,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
LC918511.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,79.11548,NC_029646,False,GII.P17,100.0,,,GII.17,94.0,,
LC769681.1_region_4389_5205,4398,816,5214,Caliciviridae Norovirus GII,86.51961,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
LC769682.1_region_4389_5205,4396,816,5212,Caliciviridae Norovirus GII,79.411766,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
LC769689.1_region_4389_5205,4399,816,5215,Caliciviridae Norovirus GII,79.53432,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
LC769694.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.27161,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,80.0
LC769700.1_region_4389_5205,4353,816,5169,Caliciviridae Norovirus GII,74.90683,NC_029646,False,GII.P38 (GII.Pn),94.0,,,,,,
LC769704.1_region_4389_5205,4390,816,5206,Caliciviridae Norovirus GII,79.9508,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
LC769707.1_region_4389_5205,4401,816,5217,Caliciviridae Norovirus GII,78.132675,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,94.0
LC769709.1_region_4389_5205,4399,816,5215,Caliciviridae Norovirus GII,79.53432,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
LC342059.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.68472,NC_029646,False,GII.PNA7 (GII.Pr),100.0,,,GII.12,100.0,,
LC369214.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.40491,NC_029646,False,GII.P17,100.0,,,GII.17,97.0,,
KY905331.1_region_4389_5205,4388,816,5204,Caliciviridae Norovirus GII,86.419754,NC_029646,False,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Could not assign,
KY496327.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,87.03704,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
KX586330.1_region_4389_5205,4393,816,5209,Caliciviridae Norovirus GII,86.79012,NC_029646,False,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Could not assign,
KT779557.1_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,79.581795,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
KF895841.2_region_4389_5205,4393,816,5209,Caliciviridae Norovirus GII,80.14706,NC_029646,False,GII.P16,100.0,,,GII.3,100.0,,
HM596590.4_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,80.8589,NC_029646,False,GII.P16,100.0,,,GII.5,83.0,,
GU292831.4_region_4389_5205,4395,816,5211,Caliciviridae Norovirus GII,81.784386,NC_029646,False,GII.P16,100.0,,,GII.16,99.0,,
PX925253.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.888885,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,83.0
PX925254.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.888885,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,79.0
PX925260.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.641975,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,83.0
PZ240476.1_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,77.90123,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,85.0
PZ240478.1_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,78.02469,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,84.0
PZ240480.1_region_4389_5205,4392,816,5208,Caliciviridae Norovirus GII,77.90123,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,83.0
PZ240490.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.765434,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,84.0
PZ240501.1_region_4389_5205,4393,816,5209,Caliciviridae Norovirus GII,77.77778,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,87.0
PZ240503.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.888885,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,81.0
PZ240505.1_region_4389_5205,4390,816,5206,Caliciviridae Norovirus GII,78.02469,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,84.0
PZ240508.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.51852,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Could not assign,
PZ240510.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,78.765434,NC_029646,False,GII.P16,100.0,,,GII.4,100.0,Sydney_2016,87.0
PZ234762.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.2822,NC_029646,False,GII.P17,100.0,,,GII.17,98.0,,
PZ234769.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.40491,NC_029646,False,GII.P17,100.0,,,GII.17,99.0,,
PZ234775.1_region_4389_5205,4380,816,5196,Caliciviridae Norovirus GII,78.2822,NC_029646,False,GII.P17,100.0,,,GII.17,97.0,,
PZ234778.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.16667,NC_029646,False,GII.P17,100.0,,,GII.17,97.0,,
PZ234781.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.16667,NC_029646,False,GII.P17,100.0,,,GII.17,99.0,,
PZ234782.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.289215,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
PZ234788.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.16667,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
PZ234790.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.16667,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
PZ234794.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.16667,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
PZ234811.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,78.92157,NC_029646,False,GII.P17,100.0,,,GII.17,98.0,,
PZ234812.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.289215,NC_029646,False,GII.P17,100.0,,,GII.17,96.0,,
PZ234825.1_region_4389_5205,4384,816,5200,Caliciviridae Norovirus GII,79.04411,NC_029646,False,GII.P17,100.0,,,GII.17,97.0,,
PZ221916.1_region_4389_5205,4390,816,5206,Caliciviridae Norovirus GII,84.13284,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PZ221918.1_region_4389_5205,4391,816,5207,Caliciviridae Norovirus GII,84.152336,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PZ221919.1_region_4389_5205,4393,816,5209,Caliciviridae Norovirus GII,84.19118,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PZ221924.1_region_4389_5205,4391,816,5207,Caliciviridae Norovirus GII,84.152336,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PZ221925.1_region_4389_5205,4393,816,5209,Caliciviridae Norovirus GII,84.19118,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PZ221928.1_region_4389_5205,4391,816,5207,Caliciviridae Norovirus GII,84.152336,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PZ221929.1_region_4389_5205,4391,816,5207,Caliciviridae Norovirus GII,84.152336,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PZ221930.1_region_4389_5205,4393,816,5209,Caliciviridae Norovirus GII,84.19118,NC_029646,False,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
PV843276.1_region_4389_5205,4389,816,5205,Caliciviridae Norovirus GII,80.12345,NC_029646,False,GII.P16,100.0,,,GII.2,99.0,,
