type	seqid	name	start1	stop	strand	mismatch
primer	OX387704.1	forward_primer_var8	51343162	51343184	-	3
primer	OX387705.1	reverse_primer_var1	1031296	1031313	+	2
primer	OX387705.1	reverse_primer_var1	3406127	3406144	-	3
primer	OX387705.1	reverse_primer_var1	3437421	3437438	-	3
primer	OX387705.1	reverse_primer_var1	3459970	3459987	-	3
primer	OX387705.1	reverse_primer_var1	26230702	26230719	+	3
primer	OX387705.1	reverse_primer_var1	89611115	89611132	+	3
primer	OX387705.1	reverse_primer_var1	85347160	85347178	-	3
primer	OX387705.1	reverse_primer_var1	106733766	106733784	-	3
primer	OX387705.1	reverse_primer_var1	67672601	67672619	+	3
primer	OX387711.1	reverse_primer_var1	17708694	17708709	-	3
primer	OX387711.1	reverse_primer_var1	40796928	40796946	-	3
primer	OX387711.1	reverse_primer_var1	40883393	40883411	-	3
primer	OX387711.1	reverse_primer_var1	60335182	60335200	-	3
primer	OX387711.1	reverse_primer_var1	42569807	42569825	+	3
primer	OX387709.1	reverse_primer_var1	68768453	68768468	+	3
primer	OX387709.1	reverse_primer_var1	28257758	28257776	-	2
primer	OX387709.1	reverse_primer_var1	54480380	54480397	-	3
primer	OX387709.1	reverse_primer_var1	84117918	84117935	+	3
primer	OX387709.1	reverse_primer_var1	83840824	83840842	-	3
primer	OX387707.1	reverse_primer_var1	26160674	26160689	-	3
primer	OX387707.1	reverse_primer_var1	26168268	26168283	-	3
primer	OX387707.1	reverse_primer_var1	19277554	19277571	-	3
primer	OX387707.1	reverse_primer_var1	47403532	47403549	-	3
primer	OX387707.1	reverse_primer_var1	31722750	31722768	-	3
primer	OX387704.1	reverse_primer_var1	4572930	4572945	+	3
primer	OX387704.1	reverse_primer_var1	54773706	54773721	+	3
primer	OX387704.1	reverse_primer_var1	3028546	3028563	+	3
primer	OX387704.1	reverse_primer_var1	45359496	45359513	+	3
primer	OX387704.1	reverse_primer_var1	64161586	64161604	-	3
primer	OX387704.1	reverse_primer_var1	66753720	66753738	-	3
primer	OX387704.1	reverse_primer_var1	6906889	6906907	+	3
primer	OY970747.1	reverse_primer_var1	8684315	8684333	-	2
primer	OY970747.1	reverse_primer_var1	10111588	10111604	-	3
primer	OY970747.1	reverse_primer_var1	8741692	8741709	-	3
primer	OY970747.1	reverse_primer_var1	34699425	34699442	+	3
primer	OY970747.1	reverse_primer_var1	60258876	60258893	+	3
primer	OY970747.1	reverse_primer_var1	47845592	47845610	-	3
primer	OY970747.1	reverse_primer_var1	7134880	7134898	+	3
primer	OX387713.1	reverse_primer_var1	9914806	9914824	-	2
primer	OX387713.1	reverse_primer_var1	18360701	18360719	-	3
primer	OX387708.1	reverse_primer_var1	13008607	13008623	-	3
primer	OX387708.1	reverse_primer_var1	23344731	23344748	+	3
primer	OX387708.1	reverse_primer_var1	56942036	56942053	+	3
primer	OX387708.1	reverse_primer_var1	57017490	57017507	+	3
primer	OX387708.1	reverse_primer_var1	57092938	57092955	+	3
primer	OX387708.1	reverse_primer_var1	57152505	57152522	+	3
primer	OX387708.1	reverse_primer_var1	85384635	85384653	-	3
primer	OX387708.1	reverse_primer_var1	68495743	68495761	+	3
primer	OX387706.1	reverse_primer_var1	37623996	37624012	-	3
primer	OX387706.1	reverse_primer_var1	21133003	21133021	-	3
primer	OX387706.1	reverse_primer_var1	18702249	18702267	+	3
primer	OX387706.1	reverse_primer_var1	20403384	20403402	+	3
primer	OX387706.1	reverse_primer_var1	71742123	71742141	+	3
primer	OY970748.1	reverse_primer_var1	10893352	10893369	-	3
primer	OY970748.1	reverse_primer_var1	10987077	10987094	-	3
primer	OY970748.1	reverse_primer_var1	8336801	8336819	+	3
primer	OX387710.1	reverse_primer_var1	85370859	85370876	-	3
primer	OX387710.1	reverse_primer_var1	26715434	26715452	+	3
primer	OY970752.1	reverse_primer_var1	6780859	6780876	+	3
primer	OY970752.1	reverse_primer_var1	20189265	20189283	-	3
primer	OY970752.1	reverse_primer_var1	43443111	43443129	+	3
primer	OY970746.1	reverse_primer_var1	23335998	23336015	+	3
primer	OY970746.1	reverse_primer_var1	37044622	37044639	+	3
primer	OY970746.1	reverse_primer_var1	5732357	5732375	-	3
primer	OY970746.1	reverse_primer_var1	59432546	59432564	+	3
primer	OY970753.1	reverse_primer_var1	50236366	50236384	-	3
primer	OY970750.1	reverse_primer_var1	46640999	46641017	-	3
primer	OY970745.1	reverse_primer_var1	32068360	32068378	+	3
primer	OY970745.1	reverse_primer_var1	33599989	33600007	+	3
primer	OX387712.1	reverse_primer_var1	31445132	31445150	-	3
primer	OX387712.1	reverse_primer_var1	50877347	50877365	+	3
primer	OY970751.1	reverse_primer_var1	5893898	5893916	-	3
primer	OY970749.1	reverse_primer_var1	27575629	27575647	-	3
primer	OY970749.1	reverse_primer_var1	18426871	18426889	+	3
primer	OY970749.1	reverse_primer_var1	21257229	21257247	+	3
primer	OX387707.1	reverse_primer_var2	19277554	19277571	-	2
primer	OY970750.1	reverse_primer_var2	5506051	5506066	-	3
primer	OY970750.1	reverse_primer_var2	39367171	39367188	-	3
primer	OY970753.1	reverse_primer_var2	25813181	25813198	-	3
primer	OY970753.1	reverse_primer_var2	38054042	38054059	+	3
primer	OY970752.1	reverse_primer_var2	5211582	5211599	+	3
primer	OY970752.1	reverse_primer_var2	50088273	50088290	-	3
primer	OY970751.1	reverse_primer_var2	15021910	15021927	+	3
primer	OY970751.1	reverse_primer_var2	20311763	20311780	+	3
primer	OY970751.1	reverse_primer_var2	10670028	10670046	+	3
primer	OY970751.1	reverse_primer_var2	15256610	15256628	+	3
primer	OY970749.1	reverse_primer_var2	50204062	50204079	+	3
primer	OY970749.1	reverse_primer_var2	47844712	47844730	+	3
primer	OY970748.1	reverse_primer_var2	34367673	34367690	+	3
primer	OY970748.1	reverse_primer_var2	19325129	19325147	+	3
primer	OY970747.1	reverse_primer_var2	30847341	30847358	+	3
primer	OY970747.1	reverse_primer_var2	47845592	47845610	-	3
primer	OY970746.1	reverse_primer_var2	22366667	22366684	-	3
primer	OX387709.1	reverse_primer_var2	84117918	84117935	+	3
primer	OX387709.1	reverse_primer_var2	28257758	28257776	-	3
primer	OX387708.1	reverse_primer_var2	67738365	67738382	+	3
primer	OX387705.1	reverse_primer_var2	1031296	1031313	+	3
primer	OX387705.1	reverse_primer_var2	38962791	38962809	-	3
primer	OX387705.1	reverse_primer_var2	83633136	83633154	-	3
primer	OY970754.1	reverse_primer_var2	2170367	2170385	+	3
primer	OY970745.1	reverse_primer_var2	52153995	52154013	-	3
primer	OX387706.1	reverse_primer_var2	21133003	21133021	-	3
primer	OX387706.1	reverse_primer_var2	60728843	60728861	-	3
primer	OX387706.1	reverse_primer_var2	60728875	60728893	-	3
primer	OX387706.1	reverse_primer_var2	60728907	60728925	-	3
primer	OX387706.1	reverse_primer_var2	80839962	80839980	+	3
primer	OX387713.1	reverse_primer_var2	18360701	18360719	-	3
primer	OX387713.1	reverse_primer_var2	19444005	19444023	+	3
primer	OX387712.1	reverse_primer_var2	35238417	35238435	-	3
primer	OX387710.1	reverse_primer_var2	58169625	58169643	+	3
primer	OY970747.1	reverse_primer_var3	34699425	34699442	+	2
primer	OY970747.1	reverse_primer_var3	60258876	60258893	+	2
primer	OY970747.1	reverse_primer_var3	14981788	14981804	-	3
primer	OY970747.1	reverse_primer_var3	8684315	8684333	-	3
primer	OY970747.1	reverse_primer_var3	14592869	14592887	+	3
primer	OY970747.1	reverse_primer_var3	21767919	21767937	-	3
primer	OY970747.1	reverse_primer_var3	40277319	40277337	-	3
primer	OY970747.1	reverse_primer_var3	46266498	46266516	-	3
primer	OY970754.1	reverse_primer_var3	32652629	32652646	+	3
primer	OY970754.1	reverse_primer_var3	22302419	22302437	-	3
primer	OY970753.1	reverse_primer_var3	26663176	26663193	+	3
primer	OY970753.1	reverse_primer_var3	26877180	26877197	+	3
primer	OY970753.1	reverse_primer_var3	27030303	27030320	+	3
primer	OY970751.1	reverse_primer_var3	34873428	34873445	-	3
primer	OY970748.1	reverse_primer_var3	39101577	39101594	-	3
primer	OY970748.1	reverse_primer_var3	8336801	8336819	+	3
primer	OY970748.1	reverse_primer_var3	43127194	43127212	-	3
primer	OX387710.1	reverse_primer_var3	27673118	27673135	+	3
primer	OX387710.1	reverse_primer_var3	7184461	7184479	-	3
primer	OX387710.1	reverse_primer_var3	53183773	53183791	-	3
primer	OX387710.1	reverse_primer_var3	81193036	81193054	+	3
primer	OX387709.1	reverse_primer_var3	22605598	22605615	-	3
primer	OX387709.1	reverse_primer_var3	74219169	74219186	-	3
primer	OX387709.1	reverse_primer_var3	1849292	1849310	-	3
primer	OX387709.1	reverse_primer_var3	1858522	1858540	+	3
primer	OX387709.1	reverse_primer_var3	6458603	6458621	-	3
primer	OX387708.1	reverse_primer_var3	22498527	22498544	+	3
primer	OX387707.1	reverse_primer_var3	15746490	15746507	+	3
primer	OX387705.1	reverse_primer_var3	1031296	1031313	+	3
primer	OX387705.1	reverse_primer_var3	58055298	58055316	+	3
primer	OX387705.1	reverse_primer_var3	66784859	66784877	-	3
primer	OX387705.1	reverse_primer_var3	107244657	107244675	-	3
primer	OY970745.1	reverse_primer_var3	16572962	16572980	-	3
primer	OX387706.1	reverse_primer_var3	555553	555571	-	3
primer	OX387706.1	reverse_primer_var3	50846712	50846730	-	3
primer	OX387704.1	reverse_primer_var3	95039946	95039964	+	3
primer	OY970750.1	reverse_primer_var3	26793582	26793600	+	3
primer	OX387713.1	reverse_primer_var3	9914806	9914824	-	3
primer	OX387713.1	reverse_primer_var3	12353131	12353149	+	3
primer	OX387713.1	reverse_primer_var3	16640643	16640661	+	3
primer	OX387712.1	reverse_primer_var3	6990137	6990155	+	3
primer	OX387712.1	reverse_primer_var3	16551427	16551445	-	3
primer	OX387712.1	reverse_primer_var3	71234404	71234422	+	3
primer	OX387705.1	reverse_primer_var4	101996145	101996161	+	3
primer	OX387705.1	reverse_primer_var4	17711492	17711510	-	3
primer	OX387705.1	reverse_primer_var4	20434711	20434729	+	3
primer	OX387705.1	reverse_primer_var4	20439745	20439763	+	3
primer	OX387705.1	reverse_primer_var4	30549299	30549317	-	3
primer	OX387705.1	reverse_primer_var4	30554313	30554331	-	3
primer	OX387705.1	reverse_primer_var4	30559325	30559343	-	3
primer	OX387705.1	reverse_primer_var4	30564336	30564354	-	3
primer	OX387705.1	reverse_primer_var4	30569339	30569357	-	3
primer	OX387705.1	reverse_primer_var4	30574336	30574354	-	3
primer	OX387705.1	reverse_primer_var4	40474799	40474817	+	3
primer	OX387705.1	reverse_primer_var4	45386586	45386604	+	3
primer	OY970748.1	reverse_primer_var4	16114766	16114783	-	3
primer	OY970745.1	reverse_primer_var4	43510140	43510157	-	3
primer	OY970745.1	reverse_primer_var4	57205743	57205760	-	3
primer	OY970745.1	reverse_primer_var4	52153995	52154013	-	3
primer	OX387709.1	reverse_primer_var4	22605598	22605615	-	3
primer	OX387707.1	reverse_primer_var4	19277554	19277571	-	3
primer	OX387707.1	reverse_primer_var4	18579332	18579350	-	3
primer	OY970751.1	reverse_primer_var4	33739123	33739140	+	3
primer	OY970751.1	reverse_primer_var4	49482525	49482543	-	3
primer	OY970747.1	reverse_primer_var4	34699425	34699442	+	3
primer	OY970747.1	reverse_primer_var4	60258876	60258893	+	3
primer	OY970747.1	reverse_primer_var4	9369603	9369621	-	3
primer	OY970747.1	reverse_primer_var4	40277319	40277337	-	3
primer	OY970747.1	reverse_primer_var4	50172610	50172628	+	3
primer	OY970746.1	reverse_primer_var4	45718508	45718525	+	3
primer	OY970746.1	reverse_primer_var4	3302171	3302189	+	3
primer	OY970746.1	reverse_primer_var4	3305435	3305453	+	3
primer	OY970746.1	reverse_primer_var4	3309451	3309469	+	3
primer	OY970746.1	reverse_primer_var4	3321353	3321371	+	3
primer	OY970746.1	reverse_primer_var4	3325370	3325388	+	3
primer	OY970746.1	reverse_primer_var4	3333305	3333323	+	3
primer	OY970746.1	reverse_primer_var4	3337320	3337338	+	3
primer	OY970746.1	reverse_primer_var4	3341335	3341353	+	3
primer	OY970746.1	reverse_primer_var4	3345351	3345369	+	3
primer	OY970746.1	reverse_primer_var4	3349367	3349385	+	3
primer	OY970746.1	reverse_primer_var4	3353383	3353401	+	3
primer	OY970746.1	reverse_primer_var4	42731338	42731356	+	3
primer	OX387712.1	reverse_primer_var4	53731483	53731500	+	3
primer	OX387712.1	reverse_primer_var4	39580384	39580402	+	3
primer	OX387704.1	reverse_primer_var4	43368837	43368854	+	3
primer	OX387704.1	reverse_primer_var4	66421973	66421990	+	3
primer	OX387704.1	reverse_primer_var4	16267683	16267701	+	3
primer	OX387706.1	reverse_primer_var4	6405832	6405850	+	3
primer	OX387706.1	reverse_primer_var4	20229117	20229135	+	3
primer	OX387713.1	reverse_primer_var4	16640643	16640661	+	3
primer	OX387713.1	reverse_primer_var4	33236762	33236780	+	3
primer	OX387710.1	reverse_primer_var4	19646650	19646668	-	3
primer	OY970749.1	reverse_primer_var5	22754988	22755003	+	3
primer	OY970749.1	reverse_primer_var5	357610	357628	-	3
primer	OY970749.1	reverse_primer_var5	20451347	20451365	-	3
primer	OY970749.1	reverse_primer_var5	21257229	21257247	+	3
primer	OY970752.1	reverse_primer_var5	43443111	43443129	+	2
primer	OY970752.1	reverse_primer_var5	4437982	4437999	+	3
primer	OY970752.1	reverse_primer_var5	37840523	37840540	-	3
primer	OY970748.1	reverse_primer_var5	8336801	8336819	+	2
primer	OY970748.1	reverse_primer_var5	1084465	1084482	+	3
primer	OY970748.1	reverse_primer_var5	51663661	51663678	+	3
primer	OY970748.1	reverse_primer_var5	49362785	49362803	-	3
primer	OY970748.1	reverse_primer_var5	54554891	54554909	-	3
primer	OY970748.1	reverse_primer_var5	54809739	54809757	-	3
primer	OY970748.1	reverse_primer_var5	54829610	54829628	-	3
primer	OY970748.1	reverse_primer_var5	54829907	54829925	-	3
primer	OY970748.1	reverse_primer_var5	54955805	54955823	-	3
primer	OY970748.1	reverse_primer_var5	55093979	55093997	-	3
primer	OY970748.1	reverse_primer_var5	55094276	55094294	-	3
primer	OY970748.1	reverse_primer_var5	55187587	55187605	-	3
primer	OY970750.1	reverse_primer_var5	17118843	17118859	+	3
primer	OY970750.1	reverse_primer_var5	25891376	25891393	-	3
primer	OY970750.1	reverse_primer_var5	14551849	14551867	+	3
primer	OY970745.1	reverse_primer_var5	12170032	12170048	-	3
primer	OY970745.1	reverse_primer_var5	35585984	35586001	-	3
primer	OY970745.1	reverse_primer_var5	71442585	71442602	+	3
primer	OX387705.1	reverse_primer_var5	1031297	1031313	+	3
primer	OX387705.1	reverse_primer_var5	42812269	42812286	-	3
primer	OX387705.1	reverse_primer_var5	58321894	58321911	-	3
primer	OX387705.1	reverse_primer_var5	60251325	60251342	-	3
primer	OX387705.1	reverse_primer_var5	70439337	70439354	+	3
primer	OX387705.1	reverse_primer_var5	72757462	72757480	-	3
primer	OY970754.1	reverse_primer_var5	21083882	21083899	+	3
primer	OY970754.1	reverse_primer_var5	22528668	22528685	+	3
primer	OY970751.1	reverse_primer_var5	2675880	2675897	+	3
primer	OY970751.1	reverse_primer_var5	13372138	13372155	+	3
primer	OY970751.1	reverse_primer_var5	15021910	15021927	+	3
primer	OY970747.1	reverse_primer_var5	27778882	27778899	-	3
primer	OY970747.1	reverse_primer_var5	37427706	37427723	+	3
primer	OY970747.1	reverse_primer_var5	58035535	58035552	-	3
primer	OY970747.1	reverse_primer_var5	30457768	30457786	+	3
primer	OY970747.1	reverse_primer_var5	54544846	54544864	+	3
primer	OY970746.1	reverse_primer_var5	52702643	52702660	+	3
primer	OY970746.1	reverse_primer_var5	28765309	28765327	+	3
primer	OY970746.1	reverse_primer_var5	52905073	52905091	-	3
primer	OX387713.1	reverse_primer_var5	45358634	45358651	-	3
primer	OX387713.1	reverse_primer_var5	9914806	9914824	-	3
primer	OX387712.1	reverse_primer_var5	45978591	45978608	+	3
primer	OX387712.1	reverse_primer_var5	54943792	54943809	+	3
primer	OX387712.1	reverse_primer_var5	17594894	17594912	+	3
primer	OX387712.1	reverse_primer_var5	32964987	32965005	-	3
primer	OX387710.1	reverse_primer_var5	60999925	60999942	+	3
primer	OX387708.1	reverse_primer_var5	64618061	64618078	-	3
primer	OX387707.1	reverse_primer_var5	27184714	27184731	+	3
primer	OX387707.1	reverse_primer_var5	58731763	58731780	-	3
primer	OX387707.1	reverse_primer_var5	14637510	14637528	+	3
primer	OX387707.1	reverse_primer_var5	31722750	31722768	-	3
primer	OX387707.1	reverse_primer_var5	57301150	57301168	-	3
primer	OX387706.1	reverse_primer_var5	59573173	59573190	-	3
primer	OX387706.1	reverse_primer_var5	59787838	59787855	-	3
primer	OX387706.1	reverse_primer_var5	59789517	59789534	-	3
primer	OX387706.1	reverse_primer_var5	37000276	37000294	+	3
primer	OX387706.1	reverse_primer_var5	75698850	75698868	-	3
primer	OX387706.1	reverse_primer_var5	75825172	75825190	-	3
primer	OX387706.1	reverse_primer_var5	76038891	76038909	-	3
primer	OX387706.1	reverse_primer_var5	76143814	76143832	-	3
primer	OX387706.1	reverse_primer_var5	80839962	80839980	+	3
primer	OX387706.1	reverse_primer_var5	88484122	88484140	-	3
primer	OX387704.1	reverse_primer_var5	24238740	24238757	-	3
primer	OX387704.1	reverse_primer_var5	58290276	58290293	-	3
primer	OX387704.1	reverse_primer_var5	69750466	69750483	-	3
primer	OX387704.1	reverse_primer_var5	93077555	93077572	+	3
primer	OX387704.1	reverse_primer_var5	98922230	98922247	+	3
primer	OX387704.1	reverse_primer_var5	109441083	109441100	-	3
primer	OX387704.1	reverse_primer_var5	33575019	33575037	-	3
primer	OX387704.1	reverse_primer_var5	68171518	68171536	-	3
primer	OY970753.1	reverse_primer_var5	4315100	4315118	-	3
primer	OY970753.1	reverse_primer_var5	4317950	4317968	-	3
primer	OY970753.1	reverse_primer_var5	4320801	4320819	-	3
primer	OY970753.1	reverse_primer_var5	4323651	4323669	-	3
primer	OY970753.1	reverse_primer_var5	4326501	4326519	-	3
primer	OY970753.1	reverse_primer_var5	4341537	4341555	-	3
primer	OY970753.1	reverse_primer_var5	23124800	23124818	+	3
primer	OY970753.1	reverse_primer_var5	49023632	49023650	-	3
primer	OX387711.1	reverse_primer_var5	18851290	18851308	-	3
primer	OX387711.1	reverse_primer_var5	42569807	42569825	+	3
primer	OX387711.1	reverse_primer_var5	51651102	51651120	-	3
primer	OX387711.1	reverse_primer_var5	51661200	51661218	-	3
primer	OX387709.1	reverse_primer_var5	6458603	6458621	-	3
primer	OX387709.1	reverse_primer_var5	28257758	28257776	-	3
primer	OX387709.1	reverse_primer_var5	57808444	57808462	-	3
primer	OX387709.1	reverse_primer_var5	71893967	71893985	-	3
primer	OX387709.1	reverse_primer_var5	72814272	72814290	+	3
primer	OX387709.1	reverse_primer_var5	74693652	74693670	+	3
primer	OX387709.1	reverse_primer_var5	83840824	83840842	-	3
primer	OY970751.1	reverse_primer_var6	15021910	15021927	+	2
primer	OY970751.1	reverse_primer_var6	24553238	24553256	-	3
primer	OY970750.1	reverse_primer_var6	5506051	5506066	-	3
primer	OY970750.1	reverse_primer_var6	33394006	33394023	+	3
primer	OX387708.1	reverse_primer_var6	74752748	74752763	-	3
primer	OX387708.1	reverse_primer_var6	64618061	64618078	-	3
primer	OX387708.1	reverse_primer_var6	10537551	10537569	-	3
primer	OX387708.1	reverse_primer_var6	12382461	12382479	+	3
primer	OX387706.1	reverse_primer_var6	80839962	80839980	+	2
primer	OX387706.1	reverse_primer_var6	84216555	84216573	-	3
primer	OX387707.1	reverse_primer_var6	19277554	19277570	-	3
primer	OY970749.1	reverse_primer_var6	9436447	9436464	+	3
primer	OY970752.1	reverse_primer_var6	680497	680515	-	3
primer	OX387709.1	reverse_primer_var6	82090205	82090223	-	3
primer	OY970753.1	reverse_primer_var6	1896541	1896559	+	3
primer	OY970748.1	reverse_primer_var6	8336801	8336819	+	3
primer	OY970746.1	reverse_primer_var6	52905073	52905091	-	3
primer	OY970746.1	reverse_primer_var6	60404723	60404741	-	3
primer	OX387712.1	reverse_primer_var6	32964987	32965005	-	3
primer	OX387711.1	reverse_primer_var6	15094022	15094040	-	3
primer	OX387705.1	reverse_primer_var6	10034488	10034506	+	3
primer	OX387710.1	reverse_primer_var7	80227253	80227268	-	3
primer	OX387710.1	reverse_primer_var7	20080203	20080221	+	3
primer	OX387710.1	reverse_primer_var7	66084546	66084564	+	3
primer	OX387710.1	reverse_primer_var7	13076325	13076343	-	3
primer	OX387710.1	reverse_primer_var7	19324925	19324943	-	3
primer	OY970754.1	reverse_primer_var7	22302419	22302437	-	2
primer	OY970754.1	reverse_primer_var7	22528668	22528685	+	3
primer	OY970754.1	reverse_primer_var7	12947921	12947939	+	3
primer	OY970748.1	reverse_primer_var7	8336801	8336819	+	2
primer	OY970748.1	reverse_primer_var7	25319207	25319224	+	3
primer	OY970748.1	reverse_primer_var7	46615601	46615618	-	3
primer	OY970748.1	reverse_primer_var7	6424755	6424773	-	3
primer	OY970748.1	reverse_primer_var7	49362785	49362803	-	3
primer	OX387709.1	reverse_primer_var7	6458603	6458621	-	2
primer	OX387709.1	reverse_primer_var7	35524934	35524950	-	3
primer	OX387709.1	reverse_primer_var7	9728634	9728651	-	3
primer	OX387709.1	reverse_primer_var7	46943837	46943854	-	3
primer	OX387709.1	reverse_primer_var7	85769905	85769922	-	3
primer	OX387709.1	reverse_primer_var7	75043953	75043971	+	3
primer	OX387709.1	reverse_primer_var7	6299543	6299561	-	3
primer	OY970747.1	reverse_primer_var7	34699426	34699442	+	3
primer	OY970747.1	reverse_primer_var7	36488988	36489005	-	3
primer	OY970747.1	reverse_primer_var7	28465380	28465398	+	3
primer	OY970747.1	reverse_primer_var7	30457768	30457786	+	3
primer	OY970747.1	reverse_primer_var7	59866751	59866769	+	3
primer	OX387711.1	reverse_primer_var7	4773266	4773282	+	3
primer	OX387711.1	reverse_primer_var7	6823776	6823793	+	3
primer	OX387711.1	reverse_primer_var7	63587267	63587284	+	3
primer	OY970750.1	reverse_primer_var7	32584349	32584366	+	3
primer	OY970750.1	reverse_primer_var7	55195503	55195521	+	3
primer	OY970750.1	reverse_primer_var7	23808866	23808884	-	3
primer	OY970746.1	reverse_primer_var7	45718508	45718525	+	3
primer	OY970746.1	reverse_primer_var7	53456196	53456213	+	3
primer	OY970746.1	reverse_primer_var7	47392195	47392213	+	3
primer	OY970746.1	reverse_primer_var7	11225354	11225372	-	3
primer	OY970746.1	reverse_primer_var7	48152014	48152032	-	3
primer	OY970749.1	reverse_primer_var7	27410916	27410933	-	3
primer	OY970749.1	reverse_primer_var7	39884262	39884280	-	3
primer	OX387707.1	reverse_primer_var7	76616055	76616072	-	3
primer	OY970752.1	reverse_primer_var7	11329534	11329552	+	3
primer	OY970752.1	reverse_primer_var7	43443111	43443129	+	3
primer	OY970745.1	reverse_primer_var7	13858374	13858392	+	3
primer	OY970745.1	reverse_primer_var7	14364618	14364636	+	3
primer	OY970745.1	reverse_primer_var7	56135018	56135036	-	3
primer	OX387708.1	reverse_primer_var7	48826018	48826036	+	3
primer	OX387708.1	reverse_primer_var7	66268732	66268750	+	3
primer	OX387708.1	reverse_primer_var7	50071623	50071641	-	3
primer	OX387708.1	reverse_primer_var7	75374648	75374666	-	3
primer	OX387708.1	reverse_primer_var7	93197139	93197157	-	3
primer	OX387705.1	reverse_primer_var7	71009982	71010000	+	3
primer	OX387705.1	reverse_primer_var7	72282406	72282424	-	3
primer	OX387705.1	reverse_primer_var7	82195988	82196006	-	3
primer	OX387705.1	reverse_primer_var7	107244657	107244675	-	3
primer	OX387704.1	reverse_primer_var7	52802204	52802222	+	3
primer	OX387704.1	reverse_primer_var7	65767564	65767582	+	3
primer	OX387704.1	reverse_primer_var7	95039946	95039964	+	3
primer	OX387704.1	reverse_primer_var7	3198780	3198798	-	3
primer	OX387704.1	reverse_primer_var7	33123209	33123227	-	3
primer	OY970751.1	reverse_primer_var7	41364479	41364497	+	3
primer	OY970751.1	reverse_primer_var7	44691002	44691020	-	3
primer	OX387712.1	reverse_primer_var7	33251084	33251102	+	3
primer	OX387712.1	reverse_primer_var7	46033297	46033315	+	3
primer	OX387712.1	reverse_primer_var7	50484509	50484527	+	3
primer	OX387706.1	reverse_primer_var7	33867745	33867763	+	3
primer	OX387706.1	reverse_primer_var7	82464010	82464028	+	3
primer	OX387713.1	reverse_primer_var7	17614255	17614273	-	3
primer	OX387713.1	reverse_primer_var7	22273153	22273171	-	3
primer	OY970746.1	reverse_primer_var8	45718508	45718525	+	2
primer	OY970746.1	reverse_primer_var8	37565639	37565656	+	3
primer	OY970746.1	reverse_primer_var8	47392195	47392213	+	3
primer	OX387713.1	reverse_primer_var8	3725108	3725125	+	3
primer	OX387712.1	reverse_primer_var8	73587377	73587394	+	3
primer	OX387712.1	reverse_primer_var8	33251084	33251102	+	3
primer	OX387711.1	reverse_primer_var8	61216411	61216428	+	3
primer	OX387711.1	reverse_primer_var8	36486947	36486965	+	3
primer	OX387705.1	reverse_primer_var8	24927175	24927192	+	3
primer	OX387705.1	reverse_primer_var8	104019380	104019398	-	3
primer	OY970747.1	reverse_primer_var8	12118666	12118683	-	3
primer	OY970747.1	reverse_primer_var8	59866751	59866769	+	3
primer	OX387709.1	reverse_primer_var8	58488010	58488027	-	3
